,Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,match_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
144,1799,1799,WA746746,TULALIP LIQUOR STORE & SMOKE SHOP,6326 33RD AVE. N.E.,,TULALIP,WA,98271,48.05308,-122.187269,"6326 33RD AVE. N.E.  TULALIP, WA 98271",Original,1799.0,,,Correct,Correct,Correct,Correct,Active,TULALIP LIQUOR STORE & SMOKE SHOP,"6326 33RD AVE. N.E. TULALIP, WA 98271",48.05308,-122.187269,POINT (-122.187269 48.05308),Yes,0.0,Tulalip,Tulalip Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SNOHOMISH,,,,,,,,
145,1800,1800,WA746747,TULALIP LIQUOR STORE & SMOKE SHOP - QUIL CEDA,8825 34TH AVE. N.E.,,TULALIP,WA,98271,48.096425,-122.190368,"8825 34TH AVE. N.E.  TULALIP, WA 98271",Original,1800.0,,,Correct,Correct,Correct,Correct,Active,TULALIP LIQUOR STORE & SMOKE SHOP - QUIL CEDA,"8825 34TH AVE. N.E. TULALIP, WA 98271",48.096425,-122.19036799999999,POINT (-122.190368 48.096425),Yes,0.0,Tulalip,Tulalip Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SNOHOMISH,,,,,,,,
146,1801,1801,WA746769,THE SKAGIT,5984 NORTH DARRK LANE,,BOW,WA,98232,48.560914,-122.346154,"5984 NORTH DARRK LANE  BOW, WA 98232",Original,1801.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,THE SKAGIT,"5984 NORTH DARRK LANE BOW, WA 98232",48.560914000000004,-122.346154,POINT (-122.346154 48.560914),Yes,0.0,Upper Skagit,Upper Skagit Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SKAGIT,,,,,,,,
147,1802,1802,WA746770,THE SKAGIT BOW HILL FOOD & GAS MARKET,18520 BOW HILL RD.,,BOW,WA,98232,48.556507,-122.34444,"18520 BOW HILL RD.  BOW, WA 98232",Original,1802.0,,,Correct,Correct,Correct,Correct,Active,THE SKAGIT BOW HILL FOOD & GAS MARKET,"18520 BOW HILL RD. BOW, WA 98232",48.556507,-122.34443999999999,POINT (-122.34444 48.556507),No,0.000479596,,,Upper Skagit,Upper Skagit Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,SKAGIT,,,,,,,,
148,1803,1803,WA746771,UPPER SKAGIT INDIAN TRIBE DRIVE-THRU TOBACCO SHOP,5984 NORTH DARRK LANE,,Bow,WA,98232,48.560914,-122.346154,"5984 NORTH DARRK LANE  Bow, WA 98232",Original,1803.0,,,Correct,Correct,Correct,Correct,Active,UPPER SKAGIT INDIAN TRIBE DRIVE-THRU TOBACCO SHOP,"5984 NORTH DARRK LANE Bow, WA 98232",48.560914000000004,-122.346154,POINT (-122.346154 48.560914),Yes,0.0,Upper Skagit,Upper Skagit Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SKAGIT,,,,,,,,
149,1804,1804,WA746772,WAREHOUSE DIRECT FOODS,9029 CHUCKANUT DR.,,BOW,WA,98232,48.515115,-122.376863,"9029 CHUCKANUT DR.  BOW, WA 98232",Original,1804.0,1.0,yes,Correct,Correct,Correct,Correct,Active,WAREHOUSE DIRECT FOODS,"9029 CHUCKANUT DR. BOW, WA 98232",48.515115,-122.37686299999999,POINT (-122.376863 48.515115),No,2.7234043789999998,,,Upper Skagit,Upper Skagit Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,SKAGIT,,,,,,,,
150,1805,1805,WA755135,BARON ENTERPRISES LLC,1406 54TH AVE E STE G,,FIFE,WA,98424,47.244822,-122.356948,"1406 54TH AVE E STE G  FIFE, WA 98424",Original,1805.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BARON ENTERPRISES LLC,"1406 54TH AVE E STE G FIFE, WA 98424",47.244822,-122.356948,POINT (-122.356948 47.244822),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
151,1806,1806,WA755641,CIGAR ZONE,15304 88TH AVENUE CT E,,PUYALLUP,WA,98375,47.11759,-122.31159,"15304 88TH AVENUE CT E  PUYALLUP, WA 98375",Original,1806.0,,,Correct,Correct,Correct,Correct,Active,CIGAR ZONE,"15304 88TH AVENUE CT E PUYALLUP, WA 98375",47.11759,-122.31159,POINT (-122.31159 47.11759),No,5.1470427139999995,,,Puyallup,Puyallup Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
152,1807,1807,WA755873,CROSS'' SMOKE SHOP INC,7522 VALLEY AVE E,,FIFE,WA,98424,47.224665,-122.328457,"7522 VALLEY AVE E  FIFE, WA 98424",Original,1807.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CROSS'' SMOKE SHOP INC,"7522 VALLEY AVE E FIFE, WA 98424",47.224665,-122.328457,POINT (-122.328457 47.224665),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
153,1808,1808,WA756176,ECX LLC,4027 TACOMA MALL BLVD,,TACOMA,WA,98409,47.220906,-122.465182,"4027 TACOMA MALL BLVD  TACOMA, WA 98409",Original,1808.0,1.0,yes,Correct,Correct,Correct,Correct,Active,ECX LLC,"4027 TACOMA MALL BLVD TACOMA, WA 98409",47.220906,-122.46518200000001,POINT (-122.465182 47.220906),No,2.706886675,,,Puyallup,Puyallup Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
154,1809,1809,WA756472,GOODMAN ROAD SMOKESHOP,3102 GOODMAN RD,,YAKIMA,WA,98903,46.547246,-120.50162,"3102 GOODMAN RD  YAKIMA, WA 98903",Original,1809.0,,,Correct,Correct,Correct,Correct,Active,GOODMAN ROAD SMOKESHOP,"3102 GOODMAN RD YAKIMA, WA 98903",46.547246,-120.50161999999999,POINT (-120.50162 46.547246),Yes,0.0,Yakama Nation,Yakama Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,YAKIMA,,,,,,,,
155,1810,1810,WA756783,J & J SMOKE SHOP,STATE RTE 6092,,OKANOGAN,WA,98840,0.0,0.0,"STATE RTE 6092  OKANOGAN, WA 98840",Original,1810.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,J & J SMOKE SHOP,"STATE RTE 6092 OKANOGAN, WA 98840",0.0,0.0,POINT (0 0),Unknown,,Unknown,Unknown,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,FCC API ERROR,,,,,,,,
156,1811,1811,WA756905,JONI JOHNSON INC,5602 S LAWRENCE ST,,TACOMA,WA,98409,47.206021,-122.479132,"5602 S LAWRENCE ST  TACOMA, WA 98409",Original,1811.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,JONI JOHNSON INC,"5602 S LAWRENCE ST TACOMA, WA 98409",47.206021,-122.479132,POINT (-122.479132 47.206021),No,3.974513688,,,Puyallup,Puyallup Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
157,1812,1812,WA756942,KENT CIGAR LAND,12613 SE 296TH WAY,,AUBURN,WA,98092,47.336186,-122.172689,"12613 SE 296TH WAY  AUBURN, WA 98092",Original,1812.0,1.0,yes,Correct,Correct,Correct,Correct,Active,KENT CIGAR LAND,"12613 SE 296TH WAY AUBURN, WA 98092",47.336186,-122.17268899999999,POINT (-122.172689 47.336186),No,2.4847474959999998,,,Muckleshoot,Muckleshoot Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,KING,,,,,,,,
158,1813,1813,WA757197,LYLE''S SMOKE SHOP,7511 VALLEY AVE E,,FIFE,WA,98424,47.225848,-122.33061399999998,"7511 VALLEY AVE E  FIFE, WA 98424",Original,1813.0,1.0,yes,Correct,Correct,Correct,Correct,Active,LYLE''S SMOKE SHOP,"7511 VALLEY AVE E FIFE, WA 98424",47.225848,-122.33061399999998,POINT (-122.330614 47.225848),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
159,1814,1814,WA757239,MANDISH ENTERPRISES INC,6185 VISTA DR,,FERNDALE,WA,98248,48.866146,-122.603808,"6185 VISTA DR  FERNDALE, WA 98248",Original,1814.0,1.0,no,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,MANDISH ENTERPRISES INC,"6185 VISTA DR FERNDALE, WA 98248",48.866146,-122.603808,POINT (-122.603808 48.866146),No,3.0683413689999997,,,Lummi,Lummi Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,WHATCOM,,,,,,,,
160,1815,1815,WA757360,MOHORICH ENTERPRISES INC,4502 S STEELE ST STE 1131,,TACOMA,WA,98409,47.21525,-122.468704,"4502 S STEELE ST STE 1131  TACOMA, WA 98409",Original,1815.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,MOHORICH ENTERPRISES INC,"4502 S STEELE ST STE 1131 TACOMA, WA 98409",47.21525,-122.468704,POINT (-122.468704 47.21525),No,3.080551868,,,Puyallup,Puyallup Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
161,1816,1816,WA757556,O CIGARETTES LLC,5113 PACIFIC HWY E STE 8,,FIFE,WA,98424,47.243082,-122.360407,"5113 PACIFIC HWY E STE 8  FIFE, WA 98424",Original,1816.0,1.0,yes,Correct,Correct,Correct,Correct,Active,O CIGARETTES LLC,"5113 PACIFIC HWY E STE 8 FIFE, WA 98424",47.243082,-122.36040700000001,POINT (-122.360407 47.243082),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
162,1817,1817,WA757770,PORTLAND AVENUE VENTURES LLC,2615 E PORTLAND AVE,,TACOMA,WA,98421,47.240066,-122.410698,"2615 E PORTLAND AVE  TACOMA, WA 98421",Original,1817.0,1.0,yes,Correct,Correct,Correct,Correct,Active,PORTLAND AVENUE VENTURES LLC,"2615 E PORTLAND AVE TACOMA, WA 98421",47.240066,-122.410698,POINT (-122.410698 47.240066),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
163,1818,1818,WA757968,RICH IN SMOKE,8425 S HOSMER ST STE C,,TACOMA,WA,98444,47.179999,-122.463184,"8425 S HOSMER ST STE C  TACOMA, WA 98444",Original,1818.0,1.0,yes,Correct,Correct,Correct,Correct,Active,RICH IN SMOKE,"8425 S HOSMER ST STE C TACOMA, WA 98444",47.179999,-122.46318400000001,POINT (-122.463184 47.179999),No,4.041570311,,,Puyallup,Puyallup Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
164,1819,1819,WA757994,RJM POSITIONS INSTRUMENTS LLC,5007 PACIFIC HWY E STE 19,,FIFE,WA,98424,47.243096,-122.363047,"5007 PACIFIC HWY E STE 19  FIFE, WA 98424",Original,1819.0,,,Correct,Correct,Correct,Correct,Active,RJM POSITIONS INSTRUMENTS LLC,"5007 PACIFIC HWY E STE 19 FIFE, WA 98424",47.243096,-122.363047,POINT (-122.363047 47.243096),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
165,1820,1820,WA758174,SECRETS-TACOMA,3833 6TH AVE,,TACOMA,WA,98406,47.255292,-122.48843,"3833 6TH AVE  TACOMA, WA 98406",Original,1820.0,1.0,yes,Correct,Correct,Correct,Correct,Active,SECRETS-TACOMA,"3833 6TH AVE TACOMA, WA 98406",47.255292,-122.48843000000001,POINT (-122.48843 47.255292),No,4.096310927,,,Puyallup,Puyallup Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
166,1821,1821,WA758722,SUBTLE SALES LLC,1102 N SKYLINE DR,,TACOMA,WA,98406,47.260599,-122.53144,"1102 N SKYLINE DR  TACOMA, WA 98406",Original,1821.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,SUBTLE SALES LLC,"1102 N SKYLINE DR TACOMA, WA 98406",47.260599,-122.53143999999999,POINT (-122.53144 47.260599),No,6.238674857,,,Puyallup,Puyallup Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIERCE,,,,,,,,
167,1822,1822,WA758865,THE CIGAR STORE,410 E BALD EAGLE DR,,SHELTON,WA,98584,47.285034,-123.138076,"410 E BALD EAGLE DR  SHELTON, WA 98584",Original,1822.0,1.0,yes,Correct,Correct,Correct,Correct,Active,THE CIGAR STORE,"410 E BALD EAGLE DR SHELTON, WA 98584",47.285034,-123.138076,POINT (-123.138076 47.285034),No,1.6174084930000001,,,Skokomish,Skokomish Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,MASON,,,,,,,,
168,1823,1823,WA759000,THE TEN CIGARS GUITAR COMPANY,6116 PARKSIDE DR,,ANACORTES,WA,98221,48.497821,-122.690117,"6116 PARKSIDE DR  ANACORTES, WA 98221",Original,1823.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,THE TEN CIGARS GUITAR COMPANY,"6116 PARKSIDE DR ANACORTES, WA 98221",48.497821,-122.69011699999999,POINT (-122.690117 48.497821),No,9.144041001,,,Swinomish,Swinomish Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,SKAGIT,,,,,,,,
169,1824,1824,WA759197,TOBACCO JOE''S,271 POLLMAN CIR,,LYNDEN,WA,98264,48.888223,-122.491809,"271 POLLMAN CIR  LYNDEN, WA 98264",Original,1824.0,1.0,yes,Correct,Correct,Correct,Correct,Active,TOBACCO JOE''S,"271 POLLMAN CIR LYNDEN, WA 98264",48.888222999999996,-122.491809,POINT (-122.491809 48.888223),No,8.131147002,,,Lummi,Lummi Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,WHATCOM,,,,,,,,
170,1825,1825,WA759499,UP IN SMOKE,19568 VIKING AVE NW,,POULSBO,WA,98370,47.740918,-122.658187,"19568 VIKING AVE NW  POULSBO, WA 98370",Original,1825.0,1.0,yes,UP IN SMOKE POULSBO,Correct,Correct,Correct,Active,UP IN SMOKE POULSBO,"19568 VIKING AVE NW POULSBO, WA 98370",47.740918,-122.65818700000001,POINT (-122.658187 47.740918),No,3.363696312,,,Port Madison,Port Madison Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,KITSAP,,,,,,,,
171,1826,1826,WA759728,YAG ENTERPRISES,6211 TYLER LN,,FERNDALE,WA,98248,48.867081,-122.612978,"6211 TYLER LN  FERNDALE, WA 98248",Original,1826.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,YAG ENTERPRISES,"6211 TYLER LN FERNDALE, WA 98248",48.867081,-122.612978,POINT (-122.612978 48.867081),No,3.1360956,,,Lummi,Lummi Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,WHATCOM,,,,,,,,
172,1827,1827,WA911873,DONALD STORE,2600 DONALD WAPATO RD,,WAPATO,WA,98951,46.47623,-120.3963,"2600 DONALD WAPATO RD  WAPATO, WA 98951",Original,1827.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DONALD STORE,"2600 DONALD WAPATO RD WAPATO, WA 98951",46.47623,-120.3963,POINT (-120.3963 46.47623),No,0.6935957070000001,,,Yakama Nation,Yakama Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,YAKIMA,YAKIMA,,,,,,,,
173,1828,1828,WA911960,HALF-SUN TRAVEL PLAZA,420 S. WANAPUM DRIVE,,MOSES LAKE,WA,98837,47.10032,-119.3067,"420 S. WANAPUM DRIVE  MOSES LAKE, WA 98837",Original,1828.0,,,Correct,Correct,Correct,Correct,Active,HALF-SUN TRAVEL PLAZA,"420 S. WANAPUM DRIVE MOSES LAKE, WA 98837",47.10032,-119.3067,POINT (-119.3067 47.10032),No,59.218463899999996,,,Colville,Colville Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,GRANT,GRANT,,,,,,,,
174,1829,1829,WA916408,12 TRIBES RESORT AND CASINO,28968 HWY 97,,OMAK,WA,98841,48.3818558,-119.5315447,"28968 HWY 97  OMAK, WA 98841",Google,1829.0,,,Correct,Correct,Correct,Correct,Active,12 TRIBES RESORT AND CASINO,"28968 HWY 97 OMAK, WA 98841",48.3818558,-119.5315447,POINT (-119.5315447 48.3818558),Yes,0.0,Colville,Colville Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OKANOGAN,OKANOGAN,,,,,,,,
175,1830,1830,WA916476,WAR PONY EXPRESS,4206 E PORTLAND AVE,,TACOMA,WA,98404,47.21901,-122.407684,"4206 E PORTLAND AVE  TACOMA, WA 98404",Census,1830.0,1.0,maybe,WAR PONY XPRESS,Correct,Correct,Correct,Active,WAR PONY XPRESS,"4206 E PORTLAND AVE TACOMA, WA 98404",47.21901,-122.407684,POINT (-122.407684 47.21901),Yes,0.0,Puyallup,Puyallup Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,PIERCE,PIERCE,,,,,,,,
176,1939,1939,,,7001 STATE ROUTE 155,,OMAK,WA,98841,,,,,,,,,,,,Active,UNTIL WE MEET AGAIN,"7001 State Route 155, Omak, WA, 98841",48.3681006,-119.3209594,POINT (-119.3209594 48.3681006),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,7010537.0,7001 STATE ROUTE 155,OMAK,WA,98841,,OKANOGAN,,,,,,,,
177,1947,1947,,,117 S TOPPENISH AVE,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,UNITED DRUG GIBBONS,"117 S Toppenish Ave, Toppenish, WA, 98948",46.375458,-120.31153789999999,POINT (-120.3115379 46.375458),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,United Drug Co-Op,Phoenix,AZ,N,623470.0,117 S  AVE,TOPPENISH,WA,98948,,YAKIMA,,,,,,,,
178,1964,1964,,,3900 20TH ST E,,TACOMA,WA,98424,,,,,,,,,,,,Active,COSTCO BUSINESS CENTER,"3900 20th St E, Tacoma, WA, 98424",47.238995,-122.3755,POINT (-122.3755 47.238995),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Costco Cos Inc/BC Division,Issaquah,WA,N,310227.0,3900 20TH ST E,TACOMA,WA,98424,,PIERCE,,,,,,,,
179,1969,1969,,,4315 PACIFIC HWY E STE B,,TACOMA,WA,98424,,,,,,,,,,,,Active,REZ BEV,"4315 Pacific Hwy E Ste B, Tacoma, WA, 98424",47.243109999999994,-122.37136000000001,POINT (-122.37136 47.24311),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3369140.0,4315 PACIFIC HWY E STE B,TACOMA,WA,98424,,PIERCE,,,,,,,,
180,1975,1975,,,1025 VALLEY AVE NW,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,SOUTHERN WINE & SPIRITS,"1025 Valley Ave NW, Puyallup, WA, 98371",47.213093,-122.30663999999999,POINT (-122.30664 47.213093),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,7048731.0,1025 VALLEY AVE NW,PUYALLUP,WA,98371,,PIERCE,,602612592,"SOUTHERN GLAZER'S WINE AND SPIRITS-PACIFIC NORTHWEST BROKERAGE, LLC.",WAYNE  CHAPLIN,1600 NW 163 STREET  ,MIAMI,FL,33169
181,1982,1982,,,5048 MT BAKER HWY,,DEMING,WA,98244,,,,,,,,,,,,Active,LIQUOR STORE,"5048 Mt Baker Hwy, Deming, WA, 98244",48.8237182,-122.21447820000002,POINT (-122.2144782 48.8237182),Yes,,Nooksack,Nooksack Reservation,,,New Retailer,Independent,,,N,1873033.0,5048 MT BAKER HWY,DEMING,WA,98244,,WHATCOM,,,,,,,,
182,1989,1989,,,7522 VALLEY AVE E,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,CROSS SMOKE SHOP,"7522 Valley Ave E, Puyallup, WA, 98371",47.215760499999995,-122.31048359999998,POINT (-122.3104836 47.2157605),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1528351.0,7522 VALLEY AVE E,PUYALLUP,WA,98371,,PIERCE,,,,,,,,
183,1994,1994,,,3114 RIVER RD E,,TACOMA,WA,98443,,,,,,,,,,,,Active,TURTLES SMOKE SHOP,"3114 River Rd E, Tacoma, WA, 98443",47.234184,-122.38853999999999,POINT (-122.38854 47.234184),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1528362.0,3114 RIVER RD E,TACOMA,WA,98443,,PIERCE,,602686478,CLR HOLDINGS LLC,LYLE S  CONWAY,3114 RIVER RD E  ,TACOMA,WA,98443
184,1996,1996,,,7121 WALLER RD E,,TACOMA,WA,98443,,,,,,,,,,,,Active,THUNDERBIRDS ISS,"7121 Waller Rd E, Tacoma, WA, 98443",47.19269,-122.38909,POINT (-122.38909 47.19269),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1530344.0,7121 WALLER RD E,TACOMA,WA,98443,,PIERCE,,,,,,,,
185,2000,2000,,,3918 E PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,B & A INTERNATIONAL FOODS,"3918 E Portland Ave, Tacoma, WA, 98404",47.221247,-122.4082352,POINT (-122.4082352 47.221247),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,286036.0,3918 E PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,603570304,"B&A INTERNATIONAL FOODS, LLC",BINH  NGUYEN,  ,,,
186,2007,2007,,,11611 S HIGHWAY 21,,KELLER,WA,99140,,,,,,,,,,,,Active,KELLER STORE,"11611 S Highway 21, Keller, WA, 99140",48.071457,-118.67608999999999,POINT (-118.67609 48.071457),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,946972.0,11611 S HIGHWAY 21,KELLER,WA,99140,,FERRY,,,,,,,,
187,2008,2008,,,4315 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,BJS II TOBACCO,"4315 Pacific Hwy E, Tacoma, WA, 98424",47.243109999999994,-122.37136000000001,POINT (-122.37136 47.24311),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1528359.0,4315 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,,,,,,,
188,2012,2012,,,11 UPPER BRIDGE CREEK RD,,INCHELIUM,WA,99138,,,,,,,,,,,,Active,INCHELIUM COMMUNITY STORE,"11 Upper Bridge Creek Rd, Inchelium, WA, 99138",48.283642900000004,-118.57486999999999,POINT (-118.57487 48.2836429),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,757938.0,11 UPPER BRIDGE CREEK RD,INCHELIUM,WA,99138,,FERRY,,601591906,THE INCHELIUM COMMUNITY CHURCH,RAY  LAWRENCE,  ,,,
189,2016,2016,,,7403 PACIFIC HWY E,,MILTON,WA,98354,,,,,,,,,,,,Active,BABY ZACKS SMOKE SHOP,"7403 Pacific Hwy E, Milton, WA, 98354",47.251476000000004,-122.33542,POINT (-122.33542 47.251476),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1468354.0,7403 PACIFIC HWY E,MILTON,WA,98354,,PIERCE,,,,,,,,
190,2025,2025,,,1305 ALEXANDER AVE E,,TACOMA,WA,98424,,,,,,,,,,,,Active,B JS SMOKE SHOP DRIVE THRU,"1305 Alexander Ave E, Tacoma, WA, 98424",47.246033000000004,-122.37301000000001,POINT (-122.37301 47.246033),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1528343.0,1305 ALEXANDER AVE E,TACOMA,WA,98424,,PIERCE,,,,,,,,
191,2034,2034,,,4002 49TH AVE NE,,TACOMA,WA,98422,,,,,,,,,,,,Active,RUNNING WOLF,"4002 49th Ave NE, Tacoma, WA, 98422",47.292792999999996,-122.38219,POINT (-122.38219 47.292793),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1530859.0,4002 49TH AVE NE,TACOMA,WA,98422,,PIERCE,,,,,,,,
192,2035,2035,,,4779 S DRY CREEK RD,,PORT ANGELES,WA,98363,,,,,,,,,,,,Active,CEDAR BOX SMOKE SHOP,"4779 S Dry Creek Rd, Port Angeles, WA, 98363",48.10262,-123.514824,POINT (-123.514824 48.10262),Yes,,Lower Elwha,Lower Elwha Off-Reservation Trust Land,,,New Retailer,Independent,,,N,7371237.0,4779 S DRY CREEK RD,PORT ANGELES,WA,98363,,CLALLAM,,,,,,,,
193,2039,2039,,,1701 AUBURN WAY S,,AUBURN,WA,98002,,,,,,,,,,,,Active,WALGREENS,"1701 Auburn Way S, Auburn, WA, 98002",47.29142,-122.20618400000001,POINT (-122.206184 47.29142),Yes,,Muckleshoot,Muckleshoot Reservation,,,New Retailer,Walgreens Co,Deerfield,IL,N,1851772.0,1701  WAY S,AUBURN,WA,98002,,KING,,,,,,,,
194,2042,2042,,,17 CROWDER RD,,OKANOGAN,WA,98840,,,,,,,,,,,,Active,J & J SMOKE SHOP,"17 Crowder Rd, Okanogan, WA, 98840",48.34831,-119.5939,POINT (-119.5939 48.34831),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,1468066.0,17 CROWDER RD,OKANOGAN,WA,98840,,OKANOGAN,,601068961,"TWO EAGLES, INC.",JOANN  COOK,  ,,,
195,2044,2044,,,5505 20TH ST E,,TACOMA,WA,98424,,,,,,,,,,,,Active,MORNINGSTAR SMOKE SHOP,"5505 20th St E, Tacoma, WA, 98424",47.23896,-122.35571999999999,POINT (-122.35572 47.23896),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,7483202.0,5505 20TH ST E,TACOMA,WA,98424,,PIERCE,,,,,,,,
196,2045,2045,,,8011 PACIFIC HWY E,,TACOMA,WA,98422,,,,,,,,,,,,Active,REDWOLF SMOKE SHOP,"8011 Pacific Hwy E, Tacoma, WA, 98422",47.264065,-122.33578500000002,POINT (-122.335785 47.264065),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1468527.0,8011 PACIFIC HWY E,TACOMA,WA,98422,,KING,,,,,,,,
197,2048,2048,,,2120 AUBURN WAY N,,AUBURN,WA,98002,,,,,,,,,,,,Active,SMOKE & MART,"2120 Auburn Way N, Auburn, WA, 98002",47.290245,-122.20143999999999,POINT (-122.20144 47.290245),Yes,,Muckleshoot,Muckleshoot Reservation,,,New Retailer,Independent,,,N,4025342.0,2120  WAY N,AUBURN,WA,98002,,KING,,603499226,HIGHER 8  LLC,WILLIE  HUGHES,1402 AUBURN WAY N #116  ,AUBURN,WA,98002
