,Unnamed: 0,IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,entity,agent_name,agent_address,agent_city,agent_state,agent_zip,SoS_record
2020,2020,2020,,401 W MAIN ST,,RIVERTON,WY,82501,,,,,,,,,,,,Active,CLEAN AIR VAPORS,"401 W Main St, Riverton, WY, 82501",43.0243106,-108.39573100000001,POINT (-108.395731 43.0243106),Yes,,Wind River,Wind River Reservation,,,New Retailer,Independent,,,N,7428691.0,401 W MAIN ST,RIVERTON,WY,82501,,FREMONT,,,,,,,
2021,2021,2021,,1276 HWY 53,,ZUNI,NM,87327,,,,,,,,,,,,Active,HALONA MARKETPLACE,"1276 Hwy 53, Zuni, NM, 87327",35.07286,-108.83511000000001,POINT (-108.83511 35.07286),Yes,,Zuni,Zuni Reservation,,,New Retailer,Independent,,,N,7611481.0,1276 HWY 53,ZUNI,NM,87327,,MCKINLEY,,,,,,,
2022,2022,2022,,117 N MISSION ST,,MOUNT PLEASANT,MI,48858,,,,,,,,,,,,Active,RITE AID,"117 N Mission St, Mount Pleasant, MI, 48858",43.605042299999994,-84.76835679999998,POINT (-84.76835679999998 43.6050423),Yes,,Isabella,Isabella Reservation,,,New Retailer,Rite Aid Central Region 50,Waterford,MI,N,1585423.0,117 N MISSION ST,MOUNT PLEASANT,MI,48858,,ISABELLA,,,,,,,
2023,2023,2023,,623 PASEO DEL PUEBLO NORTE,,TAOS,NM,87571,,,,,,,,,,,,Active,CIDS FOOD MARKET,"623 Paseo Del Pueblo Norte, Taos, NM, 87571",36.41767,-105.57059,POINT (-105.57059 36.41767),Yes,,Taos,Taos Pueblo,,,New Retailer,Independent,,,N,1514500.0,623 PASEO DEL PUEBLO NORTE,TAOS,NM,87571,,TAOS,,,,,,,
2024,2024,2024,,7655 PYRAMID WAY,,SPARKS,NV,89436,,,,,,,,,,,,Active,SMOKE SHOP,"7655 Pyramid Way, Sparks, NV, 89436",39.636547,-119.714872,POINT (-119.714872 39.636547),Yes,,Reno-Sparks,Reno-Sparks Indian Colony,,,New Retailer,Reno Sparks Indian Colony,Reno,NV,N,7590063.0,7655 PYRAMID WAY,SPARKS,NV,89436,,WASHOE,,,,,,,
2025,2025,2025,,1305 ALEXANDER AVE E,,TACOMA,WA,98424,,,,,,,,,,,,Active,B JS SMOKE SHOP DRIVE THRU,"1305 Alexander Ave E, Tacoma, WA, 98424",47.246033000000004,-122.37301000000001,POINT (-122.37301 47.246033),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1528343.0,1305 ALEXANDER AVE E,TACOMA,WA,98424,,PIERCE,,,,,,,
2026,2026,2026,,50 E 200 S,,ROOSEVELT,UT,84066,,,,,,,,,,,,Active,SMOKERS MANIA,"50 E 200 S, Roosevelt, UT, 84066",40.296567100000004,-109.99082220000001,POINT (-109.9908222 40.2965671),Yes,,Uintah and Ouray,Uintah and Ouray Reservation,,,New Retailer,Independent,,,N,7373024.0,50 E 200 S,ROOSEVELT,UT,84066,,DUCHESNE,,,,,,,
2027,2027,2027,,601 TIWA BLVD,,EL PASO,TX,79927,,,,,,,,,,,,Active,SOCORRO TOBACCO OUTLET,"601 Tiwa Blvd, El Paso, TX, 79927",31.623635999999998,-106.29173999999999,POINT (-106.29174 31.623636),Yes,,Ysleta del Sur,Ysleta del Sur Off-Reservation Trust Land,,,New Retailer,Independent,,,N,1531568.0,601 TIWA BLVD,EL PASO,TX,79927,,EL PASO,,,,,,,
2028,2028,2028,,615 N MISSION ST,,MOUNT PLEASANT,MI,48858,,,,,,,,,,,,Active,A CLEAN CIGARETTE,"615 N Mission St, Mount Pleasant, MI, 48858",43.60983770000001,-84.7680917,POINT (-84.7680917 43.60983770000001),Yes,,Isabella,Isabella Reservation,,,New Retailer,A Clean Cigarette HQ,Bay City,MI,N,7276878.0,615 N MISSION ST,MOUNT PLEASANT,MI,48858,,ISABELLA,,,,,,,
2029,2029,2029,,2161 W DREXEL RD,,TUCSON,AZ,85746,,,,,,,,,,,,Active,CHICOS SMOKE SHOP,"2161 W Drexel Rd, Tucson, AZ, 85746",32.148384,-111.01566000000001,POINT (-111.01566 32.148384),Yes,,Tohono O'odham Nation,Tohono O'odham Nation Reservation,,,New Retailer,Independent,,,N,1527752.0,2161 W DREXEL RD,TUCSON,AZ,85746,,PIMA,,,,,,,
2030,2030,2030,,2128 N 14TH ST STE 3,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,JUICYS VAPOR LOUNGE,"2128 N 14th St Ste 3, Ponca City, OK, 74601",36.728159999999995,-97.06721999999999,POINT (-97.06722000000001 36.72816),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,7614146.0,2128 N 14TH ST STE 3,PONCA CITY,OK,74601,,KAY,,,,,,,
2031,2031,2031,,403 STATE ROUTE 264,,KEAMS CANYON,AZ,86034,,,,,,,,,,,,Active,KEAMS CANYON MARKET,"403 State Route 264, Keams Canyon, AZ, 86034",35.8145038,-110.20452590000001,POINT (-110.2045259 35.8145038),Yes,,Hopi,Hopi Reservation,,,New Retailer,Independent,,,N,114200.0,403 STATE ROUTE 264,KEAMS CANYON,AZ,86034,,NAVAJO,,,,,,,
2032,2032,2032,,1717 E VISTA CHINO STE A6,,PALM SPRINGS,CA,92262,,,,,,,,,,,,Active,TOBACCO DISCOUNT,"1717 E Vista Chino Ste A6, Palm Springs, CA, 92262",33.844852,-116.52793,POINT (-116.52793 33.844852),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,1450492.0,1717 E VISTA CHINO STE A6,PALM SPRINGS,CA,92262,,RIVERSIDE,,,,,,,
2033,2033,2033,,611 S PALM CANYON DR STE 20,,PALM SPRINGS,CA,92264,,,,,,,,,,,,Active,PALM CANYON SMOKE SHOP,"611 S Palm Canyon Dr Ste 20, Palm Springs, CA, 92264",33.80135300000001,-116.54109,POINT (-116.54109 33.80135300000001),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,3836557.0,611 S PALM CANYON DR STE 20,PALM SPRINGS,CA,92264,,RIVERSIDE,,,,,,,
2034,2034,2034,,4002 49TH AVE NE,,TACOMA,WA,98422,,,,,,,,,,,,Active,RUNNING WOLF,"4002 49th Ave NE, Tacoma, WA, 98422",47.292792999999996,-122.38219,POINT (-122.38219 47.292793),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1530859.0,4002 49TH AVE NE,TACOMA,WA,98422,,PIERCE,,,,,,,
2035,2035,2035,,4779 S DRY CREEK RD,,PORT ANGELES,WA,98363,,,,,,,,,,,,Active,CEDAR BOX SMOKE SHOP,"4779 S Dry Creek Rd, Port Angeles, WA, 98363",48.10262,-123.514824,POINT (-123.514824 48.10262),Yes,,Lower Elwha,Lower Elwha Off-Reservation Trust Land,,,New Retailer,Independent,,,N,7371237.0,4779 S DRY CREEK RD,PORT ANGELES,WA,98363,,CLALLAM,,,,,,,
2036,2036,2036,,214 N FRANKLIN ST,,MOUNT PLEASANT,MI,48858,,,,,,,,,,,,Active,GREENTREE COOP GROCERY,"214 N Franklin St, Mount Pleasant, MI, 48858",43.605626,-84.774108,POINT (-84.774108 43.605626),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,2907678.0,214 N FRANKLIN ST,MOUNT PLEASANT,MI,48858,,ISABELLA,,,,,,,
2037,2037,2037,,121 E BROADWAY ST,,MOUNT PLEASANT,MI,48858,,,,,,,,,,,,Active,DOWNTOWN DRUGS,"121 E Broadway St, Mount Pleasant, MI, 48858",43.6045652,-84.7758527,POINT (-84.7758527 43.6045652),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,663374.0,121 E BROADWAY ST,MOUNT PLEASANT,MI,48858,,ISABELLA,,,,,,,
2038,2038,2038,,964 PASEO DEL PUEBLO NORTE,,TAOS,NM,87571,,,,,,,,,,,,Active,TAOS PUEBLO SMOKE SHOP,"964 Paseo Del Pueblo Norte, Taos, NM, 87571",36.425262,-105.57356999999999,POINT (-105.57357 36.425262),Yes,,Taos,Taos Pueblo,,,New Retailer,Independent,,,N,7589479.0,964 PASEO DEL PUEBLO NORTE,TAOS,NM,87571,,TAOS,,,,,,,
2039,2039,2039,,1701 AUBURN WAY S,,AUBURN,WA,98002,,,,,,,,,,,,Active,WALGREENS,"1701 Auburn Way S, Auburn, WA, 98002",47.29142,-122.20618400000001,POINT (-122.206184 47.29142),Yes,,Muckleshoot,Muckleshoot Reservation,,,New Retailer,Walgreens Co,Deerfield,IL,N,1851772.0,1701  WAY S,AUBURN,WA,98002,,KING,,,,,,,
2040,2040,2040,,801 N MAIN ST,,LANSE,MI,49946,,,,,,,,,,,,Active,LUTES CORNER STORE,"801 N Main St, LAnse, MI, 49946",46.7649,-88.44537,POINT (-88.44537 46.7649),Yes,,L'Anse,L'Anse Reservation,,,New Retailer,Independent,,,N,740058.0,801 N MAIN ST,LANSE,MI,49946,,BARAGA,,,,,,,
2041,2041,2041,,27800 LANDAU BLVD STEB 105,,CATHEDRAL CITY,CA,92234,,,,,,,,,,,,Active,CC SMOKE SHOP,"27800 Landau Blvd Steb 105, Cathedral City, CA, 92234",33.846306,-116.47585,POINT (-116.47585 33.846306),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,7215190.0,27800 LANDAU BLVD STEB 105,CATHEDRAL CITY,CA,92234,,RIVERSIDE,,,,,,,
2042,2042,2042,,17 CROWDER RD,,OKANOGAN,WA,98840,,,,,,,,,,,,Active,J & J SMOKE SHOP,"17 Crowder Rd, Okanogan, WA, 98840",48.34831,-119.5939,POINT (-119.5939 48.34831),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,1468066.0,17 CROWDER RD,OKANOGAN,WA,98840,,OKANOGAN,,,,,,,
2043,2043,2043,,34151 DATE PALM DR STE H,,CATHEDRAL CITY,CA,92234,,,,,,,,,,,,Active,TOBACCO FOR LESS,"34151 Date Palm Dr Ste H, Cathedral City, CA, 92234",33.80024,-116.45805,POINT (-116.45805 33.80024),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,1526222.0,34151 DATE PALM DR STE H,CATHEDRAL CITY,CA,92234,,RIVERSIDE,,,,,,,
2044,2044,2044,,5505 20TH ST E,,TACOMA,WA,98424,,,,,,,,,,,,Active,MORNINGSTAR SMOKE SHOP,"5505 20th St E, Tacoma, WA, 98424",47.23896,-122.35571999999999,POINT (-122.35572 47.23896),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,7483202.0,5505 20TH ST E,TACOMA,WA,98424,,PIERCE,,,,,,,
2045,2045,2045,,8011 PACIFIC HWY E,,TACOMA,WA,98422,,,,,,,,,,,,Active,REDWOLF SMOKE SHOP,"8011 Pacific Hwy E, Tacoma, WA, 98422",47.264065,-122.33578500000002,POINT (-122.335785 47.264065),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1468527.0,8011 PACIFIC HWY E,TACOMA,WA,98422,,KING,,,,,,,
2046,2046,2046,,10369 STATE HIGHWAY 789,,RIVERTON,WY,82501,,,,,,,,,,,,Active,WIND RIVER SMOKE SHOP,"10369 State Highway 789, Riverton, WY, 82501",42.9969798,-108.38488799999999,POINT (-108.384888 42.9969798),Yes,,Wind River,Wind River Reservation,,,New Retailer,Independent,,,N,1530379.0,10369 STATE HIGHWAY 789,RIVERTON,WY,82501,,FREMONT,,,,,,,
2047,2047,2047,,1306 S MISSION RD,,MOUNT PLEASANT,MI,48858,,,,,,,,,,,,Active,CVS PHARMACY,"1306 S Mission Rd, Mount Pleasant, MI, 48858",43.622154200000004,-84.7691592,POINT (-84.7691592 43.6221542),Yes,,Isabella,Isabella Reservation,,,New Retailer,CVS Division 5,Woonsocket,RI,N,7095250.0,1306 S MISSION RD,MOUNT PLEASANT,MI,48858,,ISABELLA,"CVS Pharmacy, Inc.",CT CORPORATION SYSTEM,"450 VETERANS MEMORIAL PARKWAY, SUITE 7A",EAST PROVIDENCE,RI,02914,
2048,2048,2048,,2120 AUBURN WAY N,,AUBURN,WA,98002,,,,,,,,,,,,Active,SMOKE & MART,"2120 Auburn Way N, Auburn, WA, 98002",47.290245,-122.20143999999999,POINT (-122.20144 47.290245),Yes,,Muckleshoot,Muckleshoot Reservation,,,New Retailer,Independent,,,N,4025342.0,2120  WAY N,AUBURN,WA,98002,,KING,,,,,,,
2049,2049,2049,,217 W 2ND AVE,,POPLAR,MT,59255,,,,,,,,,,,,Active,MAIN STREET GROCERY,"217 W 2nd Ave, Poplar, MT, 59255",48.111427,-105.19701,POINT (-105.19701 48.111427),Yes,,Fort Peck,Fort Peck Indian Reservation,,,New Retailer,Independent,,,N,273021.0,217 W 2ND AVE,POPLAR,MT,59255,,ROOSEVELT,,,,,,,
2050,2050,2050,,180 N GAITHER ST,,SILETZ,OR,97380,,,,,,,,,,,,Active,NOELS SELECT MARKET,"180 N Gaither St, Siletz, OR, 97380",44.722120000000004,-123.91803,POINT (-123.91803 44.72212),Yes,,Siletz,Siletz Off-Reservation Trust Land,,,New Retailer,Independent,,,Y,390807.0,180 N GAITHER ST,SILETZ,OR,97380,,LINCOLN,,,,,,,
2051,2051,2051,,6408 RIVER RD E,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,MISS BS SMOKE SHACK,"6408 River Rd E, Puyallup, WA, 98371",47.214985,-122.34451000000001,POINT (-122.34451 47.214985),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3512212.0,6408 RIVER RD E,PUYALLUP,WA,98371,,PIERCE,,,,,,,
2052,2052,2052,,2400 MYSTIC LAKE BLVD,,PRIOR LAKE,MN,55372,,,,,,,,,,,,Active,TIPI SMOKE SHOP,"2400 Mystic Lake Blvd, Prior Lake, MN, 55372",44.726025,-93.47485,POINT (-93.47485 44.726025),Yes,,Shakopee Mdewakanton Sioux,Shakopee Mdewakanton Sioux Off-Reservation Trust Land,,,New Retailer,Independent,,,N,3612400.0,2400 MYSTIC LAKE BLVD,PRIOR LAKE,MN,55372,,SCOTT,,,,,,,
2053,2053,2053,,5984 N DARRK LN,,BOW,WA,98232,,,,,,,,,,,,Active,USIT TOBACCO SHOP,"5984 N Darrk Ln, Bow, WA, 98232",48.557990000000004,-122.34608999999999,POINT (-122.34609 48.55799),Yes,,Upper Skagit,Upper Skagit Off-Reservation Trust Land,,,New Retailer,Independent,,,N,1728062.0,5984 N DARRK LN,BOW,WA,98232,,SKAGIT,,,,,,,
2054,2054,2054,,4733 E PALM CANYON DR,,PALM SPRINGS,CA,92264,,,,,,,,,,,,Active,VONS FOOD & DRUG,"4733 E Palm Canyon Dr, Palm Springs, CA, 92264",33.7923671,-116.4945237,POINT (-116.4945237 33.7923671),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Albertsons Safeway/South CA Div,Fullerton,CA,N,174041.0,4733 E PALM CANYON DR,PALM SPRINGS,CA,92264,,RIVERSIDE,,,,,,,
2055,2055,2055,,611 STATE HIGHWAY 54,,BLACK RIVER FALLS,WI,54615,,,,,,,,,,,,Active,WALMART SUPERCENTER,"611 State Highway 54, Black River Falls, WI, 54615",44.3020649,-90.8082565,POINT (-90.8082565 44.3020649),Yes,,Ho-Chunk Nation,Ho-Chunk Nation Off-Reservation Trust Land,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,2089199.0,611 STATE HIGHWAY 54,BLACK RIVER FALLS,WI,54615,,JACKSON,,,,,,,
2056,2056,2056,,HWY 160 & 163,,KAYENTA,AZ,86033,,,,,,,,,,,,Active,BASHAS DINE MARKET,"Hwy 160 & 163, Kayenta, AZ, 86033",36.708348,-110.246609,POINT (-110.246609 36.708348),Yes,,Navajo Nation,Navajo Nation Reservation,,,New Retailer,Bashas Markets Inc,Chandler,AZ,N,264477.0,HWY 160 & 163,KAYENTA,AZ,86033,,NAVAJO,,,,,,,
2057,2057,2057,,4130 E ROSEBUSH RD,,ROSEBUSH,MI,48878,,,,,,,,,,,,Active,MARATHON,"4130 E Rosebush Rd, Rosebush, MI, 48878",43.69846,-84.76525,POINT (-84.76524999999999 43.69846),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,Y,71313.0,4130 E  RD,ROSEBUSH,MI,48878,,ISABELLA,,,,,,,
2058,2058,2058,,365 MAIN ST W,,ISLE,MN,56342,,,,,,,,,,,,Active,TEALS MARKET,"365 Main St W, Isle, MN, 56342",46.13772410000001,-93.4677796,POINT (-93.4677796 46.13772410000001),Yes,,Mille Lacs,Mille Lacs Reservation,,,New Retailer,Teals Management/HQ,Lisbon,ND,N,158190.0,365 MAIN ST W,ISLE,MN,56342,,MILLE LACS,,,,,,,
2059,2059,2059,,4747 S HIGHWAY 95,,FORT MOHAVE,AZ,86426,,,,,,,,,,,,Active,SMITHS FUEL CENTER,"4747 S Highway 95, Fort Mohave, AZ, 86426",35.0191915,-114.6004588,POINT (-114.6004588 35.0191915),Yes,,Fort Mojave,Fort Mojave Reservation,,,New Retailer,Smiths Food & Drug Inc,Salt Lake City,UT,N,3822909.0,4747 S HIGHWAY 95,FORT MOHAVE,AZ,86426,,MOHAVE,,,,,,,
2060,2060,2060,,112 MAIN ST,,KYKOTSMOVI VILLAGE,AZ,86039,,,,,,,,,,,,Active,THE VILLAGE STORE GAS KIOSK,"112 Main St, Kykotsmovi Village, AZ, 86039",35.8684039,-110.62262539999999,POINT (-110.6226254 35.8684039),Yes,,Hopi,Hopi Reservation,,,New Retailer,Independent,,,N,1831216.0,112 MAIN ST,KYKOTSMOVI VILLAGE,AZ,86039,,NAVAJO,,,,,,,
2061,2061,2061,,8924 QUIL CEDA BLVD,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,WALMART SUPERCENTER,"8924 Quil Ceda Blvd, Marysville, WA, 98271",48.079117499999995,-122.1884787,POINT (-122.1884787 48.0791175),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,1524452.0,8924 QUIL CEDA BLVD,MARYSVILLE,WA,98271,,SNOHOMISH,,,,,,,
2062,2062,2062,,311 HWY 18 W,,MISSION,SD,57555,,,,,,,,,,,,Active,TURTLE CREEK SUPERMARKET,"311 Hwy 18 W, Mission, SD, 57555",43.30315770000001,-100.6840935,POINT (-100.6840935 43.30315770000001),Yes,,Rosebud,Rosebud Indian Reservation,,,New Retailer,Independent,,,N,3611158.0,311 HWY 18 W,MISSION,SD,57555,,TODD,,,,,,,
2063,2063,2063,,HWY 4 & HWY 41,,PINON,AZ,86510,,,,,,,,,,,,Active,BASHAS DINE MARKET,"Hwy 4 & Hwy 41, Pinon, AZ, 86510",36.11096970000001,-110.2156581,POINT (-110.2156581 36.11096970000001),Yes,,Navajo Nation,Navajo Nation Reservation,,,New Retailer,Bashas Markets Inc,Chandler,AZ,N,519740.0,HWY 4 & HWY 41,PINON,AZ,86510,,NAVAJO,,,,,,,
2064,2064,2064,,2250 W MASON ST,,GREEN BAY,WI,54303,,,,,,,,,,,,Active,FESTIVAL FOODS,"2250 W Mason St, Green Bay, WI, 54303",44.5255308,-88.08625959999998,POINT (-88.08625959999998 44.5255308),Yes,,Oneida (WI),Oneida (WI) Reservation,,,New Retailer,Skogens Foodliners,Onalaska,WI,Y,436985.0,2250 W MASON ST,GREEN BAY,WI,54303,,BROWN,,,,,,,
2065,2065,2065,,1000 TOWN CTR NE STE 190,,TACOMA,WA,98422,,,,,,,,,,,,Active,LIGHTHOUSE IGA,"1000 Town Ctr NE Ste 190, Tacoma, WA, 98422",47.301365999999994,-122.43554259999999,POINT (-122.4355426 47.301366),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,The Myers Group/HQ,Clinton,WA,Y,7297934.0,1000 TOWN CTR NE STE 190,TACOMA,WA,98422,,PIERCE,,,,,,,
2066,2066,2066,,855 HIGHWAY 66,,PEACH SPRINGS,AZ,86434,,,,,,,,,,,,Active,76,"855 Highway 66, Peach Springs, AZ, 86434",35.52960570000001,-113.425968,POINT (-113.425968 35.52960570000001),Yes,,Hualapai,Hualapai Indian Reservation,,,New Retailer,Independent,,,Y,7419189.0,855 HIGHWAY 66,PEACH SPRINGS,AZ,86434,,MOHAVE,,,,,,,
2067,2067,2067,,HWY 160 & HWY 264,,TUBA CITY,AZ,86045,,,,,,,,,,,,Active,BASHAS DINE MARKET,"Hwy 160 & Hwy 264, Tuba City, AZ, 86045",36.122824200000004,-111.2241023,POINT (-111.2241023 36.1228242),Yes,,Navajo Nation,Navajo Nation Reservation,,,New Retailer,Bashas Markets Inc,Chandler,AZ,N,209207.0,HWY 160 & HWY 264,TUBA CITY,AZ,86045,,COCONINO,,,,,,,
2068,2068,2068,,1851 W HIGHWAY 40,,VERNAL,UT,84078,,,,,,,,,,,,Active,WALMART SUPERCENTER,"1851 W Highway 40, Vernal, UT, 84078",40.2751836,-110.0267445,POINT (-110.0267445 40.2751836),Yes,,Uintah and Ouray,Uintah and Ouray Reservation,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,1496975.0,1851 W HIGHWAY 40,VERNAL,UT,84078,,DUCHESNE,,,,,,,
2069,2069,2069,,US HWY 491 & NM HWY 64,,SHIPROCK,NM,87420,,,,,,,,,,,,Active,CITY MARKET,"US Hwy 491 & NM Hwy 64, Shiprock, NM, 87420",36.7868425,-108.6846479,POINT (-108.6846479 36.7868425),Yes,,Navajo Nation,Navajo Nation Reservation,,,New Retailer,King Soopers,Denver,CO,N,307347.0,US HWY 491 &  HWY 64,SHIPROCK,NM,87420,,SAN JUAN,,,,,,,
2070,2070,2070,,1200 W MAIN ST,,RIVERTON,WY,82501,,,,,,,,,,,,Active,SMITHS,"1200 W Main St, Riverton, WY, 82501",43.02547379999999,-108.4089669,POINT (-108.4089669 43.02547379999999),Yes,,Wind River,Wind River Reservation,,,New Retailer,Smiths Food & Drug,Salt Lake City,UT,N,286027.0,1200 W MAIN ST,RIVERTON,WY,82501,,FREMONT,,,,,,,
2071,2071,2071,,139 N MAIN ST,,LANSE,MI,49946,,,,,,,,,,,,Active,PATS FOODS IGA SUPERMARKET,"139 N Main St, LAnse, MI, 49946",46.780772999999996,-88.48785,POINT (-88.48784999999999 46.780773),Yes,,L'Anse,L'Anse Reservation,,,New Retailer,Campioni Enterprises Inc,Houghton,MI,Y,72908.0,139 N MAIN ST,LANSE,MI,49946,,BARAGA,,,,,,,
2072,2072,2072,,409 5TH ST,,DUPREE,SD,57623,,,,,,,,,,,,Active,MARIAS BAR & GRILL,"409 5th St, Dupree, SD, 57623",45.0499195,-101.6022203,POINT (-101.6022203 45.0499195),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,7276025.0,409 5TH ST,DUPREE,SD,57623,,ZIEBACH,,,,,,,
2073,2073,2073,,171 E MAIN ST,,DUCHESNE,UT,84021,,,,,,,,,,,,Active,ALS FOOD TOWN,"171 E Main St, Duchesne, UT, 84021",40.16348,-110.39843,POINT (-110.39843 40.16348),Yes,,Uintah and Ouray,Uintah and Ouray Reservation,,,New Retailer,Independent,,,N,391447.0,171 E MAIN ST,DUCHESNE,UT,84021,,DUCHESNE,,,,,,,
2074,2074,2074,,133 N 200 E,,ROOSEVELT,UT,84066,,,,,,,,,,,,Active,TEXACO,"133 N 200 E, Roosevelt, UT, 84066",40.301357,-109.9889,POINT (-109.9889 40.301357),Yes,,Uintah and Ouray,Uintah and Ouray Reservation,,,New Retailer,Independent,,,Y,7055057.0,133 N 200 E,ROOSEVELT,UT,84066,,DUCHESNE,,,,,,,
2075,2075,2075,,HWY 191 & RTE 7,,CHINLE,AZ,86503,,,,,,,,,,,,Active,BASHAS DINE MARKET,"Hwy 191 & Rte 7, Chinle, AZ, 86503",36.158390399999995,-109.58264399999999,POINT (-109.582644 36.1583904),Yes,,Navajo Nation,Navajo Nation Reservation,,,New Retailer,Bashas Markets Inc,Chandler,AZ,N,156308.0,HWY 191 & RTE 7,CHINLE,AZ,86503,,APACHE,,,,,,,
2076,2076,2076,,16849 102ND ST SE,,HANKINSON,ND,58041,,,,,,,,,,,,Active,DAKOTA MAGIC CONVENIENCE,"16849 102nd St SE, Hankinson, ND, 58041",45.938212299999996,-96.83577609999999,POINT (-96.8357761 45.9382123),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,2004816.0,16849 102ND ST SE,HANKINSON,ND,58041,,RICHLAND,,,,,,,
2077,2077,2077,,4130 E ROSEBUSH RD,,ROSEBUSH,MI,48878,,,,,,,,,,,,Active,BAUMANNS SUPERETTE,"4130 E Rosebush Rd, Rosebush, MI, 48878",43.69846,-84.76525,POINT (-84.76524999999999 43.69846),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,7521437.0,4130 E  RD,ROSEBUSH,MI,48878,,ISABELLA,,,,,,,
2078,2078,2078,,604 LYLE CHISHOLM DR,,CASS LAKE,MN,56633,,,,,,,,,,,,Active,TEALS MARKET,"604 Lyle Chisholm Dr, Cass Lake, MN, 56633",47.381856899999995,-94.61311540000001,POINT (-94.6131154 47.3818569),Yes,,Leech Lake,Leech Lake Reservation,,,New Retailer,Teals Management/HQ,Lisbon,ND,N,80041.0,604 LYLE CHISHOLM DR,CASS LAKE,MN,56633,,CASS,,,,,,,
2079,2079,2079,,RTE 15 & RTE 60,,WINSLOW,AZ,86047,,,,,,,,,,,,Active,BASHAS DINE MARKET,"Rte 15 & Rte 60, Winslow, AZ, 86047",35.3914696,-110.32942630000001,POINT (-110.3294263 35.3914696),Yes,,Navajo Nation,Navajo Nation Reservation,,,New Retailer,Bashas Markets Inc,Chandler,AZ,N,1685211.0,RTE 15 & RTE 60,WINSLOW,AZ,86047,,NAVAJO,,,,,,,
2080,2080,2080,,4747 S HIGHWAY 95,,FORT MOHAVE,AZ,86426,,,,,,,,,,,,Active,SMITHS,"4747 S Highway 95, Fort Mohave, AZ, 86426",35.0191915,-114.6004588,POINT (-114.6004588 35.0191915),Yes,,Fort Mojave,Fort Mojave Reservation,,,New Retailer,Smiths Food & Drug,Salt Lake City,UT,N,1445227.0,4747 S HIGHWAY 95,FORT MOHAVE,AZ,86426,,MOHAVE,,,,,,,
2081,2081,2081,,4733 E PALM CANYON DR,,PALM SPRINGS,CA,92264,,,,,,,,,,,,Active,VONS FUEL STATION,"4733 E Palm Canyon Dr, Palm Springs, CA, 92264",33.7923671,-116.4945237,POINT (-116.4945237 33.7923671),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Albertsons Safeway/SouthCA Conv,Fullerton,CA,N,3994115.0,4733 E PALM CANYON DR,PALM SPRINGS,CA,92264,,RIVERSIDE,,,,,,,
2082,2082,2082,,69900 FRANK SINATRA DR,,RANCHO MIRAGE,CA,92270,,,,,,,,,,,,Active,JENSENS MINUTE SHOPPE,"69900 Frank Sinatra Dr, Rancho Mirage, CA, 92270",33.772472,-116.44558,POINT (-116.44558 33.772472),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Jensens Finest Foods Inc,Palm Springs,CA,N,526515.0,69900 FRANK SINATRA DR,RANCHO MIRAGE,CA,92270,,RIVERSIDE,,,,,,,
