address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"2215 N 14th St, Ponca City, OK, 74601",1005.0,71.0,7613388.0,36.7297,-97.067215,True,Non_Exact,"2215 N 14TH ST, PONCA CITY, OK, 74601",R,40.0,115892282.0,202.0,Census,POINT (-97.067215 36.7297),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"118 E Broadway St, Anadarko, OK, 73005",5053.0,15.0,2587937.0,35.07488,-98.24394,True,Non_Exact,"118 W BROADWAY ST, ANADARKO, OK, 73005",L,40.0,92441376.0,162100.0,Census,POINT (-98.24393999999999 35.07488),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"26756 Us Highway 93, Ravalli, MT, 59863",1142.0,47.0,5563329.0,47.27271,-114.178314,True,Exact,"26756 US HWY 93, RAVALLI, MT, 59863",L,30.0,627263260.0,940600.0,Census,POINT (-114.178314 47.27271),True,Flathead,Flathead Reservation
"109 Anchor Way, Polson, MT, 59860",,,7101592.0,47.68996679999999,-114.1257173,True,ROOFTOP,,,,,,Google,POINT (-114.1257173 47.68996679999999),True,Flathead,Flathead Reservation
"3900 Carter Way, Wellington, NV, 89444",,,2057418.0,38.731903,-119.5064657,True,ROOFTOP,,,,,,Google,POINT (-119.5064657 38.731903),True,Washoe Ranches,Washoe Ranches Trust Land
"23775 S Loffs Bay Rd, Coeur D Alene, ID, 83814",2029.0,55.0,7092316.0,47.521103,-116.87448,True,Non_Exact,"23775 S LOFFS BAY RD, COEUR D ALENE, ID, 83814",L,16.0,630385050.0,940000.0,Census,POINT (-116.87448 47.521103),True,Coeur d'Alene,Coeur d'Alene Reservation
"382131 Highway 95, Tensed, ID, 83870",,,5555957.0,47.1567014,-116.916725,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-116.916725 47.1567014),True,Coeur d'Alene,Coeur d'Alene Reservation
"16 N Main St, Kooskia, ID, 83539",3044.0,49.0,1876688.0,46.139603,-115.978806,True,Exact,"16 MAIN ST, KOOSKIA, ID, 83539",L,16.0,195883237.0,940000.0,Census,POINT (-115.978806 46.139603),True,Nez Perce,Nez Perce Reservation
"29185 County Street 2730, Verden, OK, 73092",,,7472954.0,35.0758294,-98.12822340000001,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-98.12822340000001 35.0758294),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"159 Johnson Ave, Orofino, ID, 83544",4047.0,35.0,5577998.0,46.479427,-116.25377,True,Exact,"159 JOHNSON AVE, OROFINO, ID, 83544",L,16.0,201684343.0,940000.0,Census,POINT (-116.25377 46.479427),True,Nez Perce,Nez Perce Reservation
"303 A St, Dixon, MT, 59831",1285.0,89.0,7238314.0,47.316765,-114.31746,True,Exact,"303 A ST, DIXON, MT, 59831",R,30.0,607964050.0,940300.0,Census,POINT (-114.31746 47.316765),True,Flathead,Flathead Reservation
"4100 State Highway 169, Klamath, CA, 95548",1224.0,15.0,5243715.0,41.519314,-123.99176,True,Exact,"4100 STATE HWY 169, KLAMATH, CA, 95548",R,6.0,113166602.0,203.0,Census,POINT (-123.99176 41.519314),True,Yurok,Yurok Reservation
"3212 Lake Rd, Ponca City, OK, 74604",3011.0,71.0,2134036.0,36.709393,-97.03991,True,Exact,"3212 LAKE RD, PONCA CITY, OK, 74604",R,40.0,115900685.0,300.0,Census,POINT (-97.03991000000001 36.709393),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1506 US Highway 395 S, Gardnerville, NV, 89410",,,5239456.0,38.7333308,-119.5553201,True,ROOFTOP,,,,,,Google,POINT (-119.5553201 38.7333308),True,Washoe Ranches,Washoe Ranches Trust Land
"49494 Us Highway 93, Polson, MT, 59860",2014.0,47.0,7320110.0,47.69442,-114.16289,True,Non_Exact,"49494 US HWY 93, POLSON, MT, 59860",R,30.0,206921202.0,940301.0,Census,POINT (-114.16289 47.69442),True,Flathead,Flathead Reservation
"33300 Hwy 95 N, Blythe, CA, 92225",,,5251322.0,33.862347,-114.52902749999998,True,ROOFTOP,,,,,,Google,POINT (-114.5290275 33.862347),True,Colorado River,Colorado River Indian Reservation
"1801 N 4th St, Ponca City, OK, 74601",,,1916925.0,36.7252183,-97.0799264,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.07992640000001 36.7252183),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,3980899.0,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation
"100 1st Ave, Saint Ignatius, MT, 59865",,,5586606.0,47.3188998,-114.0946774,True,ROOFTOP,,,,,,Google,POINT (-114.0946774 47.3188998),True,Flathead,Flathead Reservation
"9 2nd Ave E, Polson, MT, 59860",5001.0,47.0,5559690.0,47.69441,-114.16326,True,Exact,"9 2ND AVE E, POLSON, MT, 59860",L,30.0,206921202.0,940303.0,Census,POINT (-114.16326 47.69441),True,Flathead,Flathead Reservation
"218 Main St, Stites, ID, 83552",4042.0,49.0,5586613.0,46.09022,-115.97612,True,Exact,"218 MAIN ST, STITES, ID, 83552",R,16.0,195884957.0,940000.0,Census,POINT (-115.97612 46.09022),True,Nez Perce,Nez Perce Reservation
"20289 Big Canyon Rd, Peck, ID, 83545",,,5553937.0,46.4955648,-116.4354347,True,ROOFTOP,,,,,,Google,POINT (-116.4354347 46.4955648),True,Nez Perce,Nez Perce Reservation
"54 S Main St, Selfridge, ND, 58568",,,2095425.0,46.0411036,-100.9218383,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-100.9218383 46.0411036),True,Standing Rock,Standing Rock Reservation
"238 Johnson Ave, Orofino, ID, 83544",5041.0,35.0,5586405.0,46.47737,-116.25252,True,Exact,"238 JOHNSON AVE, OROFINO, ID, 83544",R,16.0,201684612.0,940000.0,Census,POINT (-116.25252 46.47737),True,Nez Perce,Nez Perce Reservation
"125 Main St SW, Ronan, MT, 59864",4066.0,47.0,5585790.0,47.528725,-114.099014,True,Exact,"125 MAIN ST SW, RONAN, MT, 59864",L,30.0,206910928.0,940500.0,Census,POINT (-114.099014 47.528725),True,Flathead,Flathead Reservation
"156 Johnson Ave, Orofino, ID, 83544",4048.0,35.0,7432247.0,46.479347,-116.25371,True,Exact,"156 JOHNSON AVE, OROFINO, ID, 83544",R,16.0,201684343.0,940000.0,Census,POINT (-116.25371 46.479347),True,Nez Perce,Nez Perce Reservation
"4576 US Hwy 2 & 45, Watersmeet, MI, 49969",,,5558197.0,46.2904328,-89.17663470000002,True,ROOFTOP,,,,,,Google,POINT (-89.17663470000002 46.2904328),True,Lac Vieux Desert,Lac Vieux Desert Reservation
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,2458217.0,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation
"61 Wildwood Ave, Salamanca, NY, 14779",3024.0,9.0,5111656.0,42.15751,-78.71330999999998,True,Exact,"61 WILDWOOD AVE, SALAMANCA, NY, 14779",R,36.0,122025321.0,940300.0,Census,POINT (-78.71330999999998 42.15751),True,Allegany,Allegany Reservation
"13603 Us Hwy 64, Dulce, NM, 87528",3015.0,39.0,7521415.0,36.93425,-106.98569,True,Non_Exact,"13603 US HWY 64, DULCE, NM, 87528",R,35.0,143279652.0,941000.0,Census,POINT (-106.98569 36.93425),True,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation
"1300 W Arizona Ave, Parker, AZ, 85344",1093.0,12.0,5270005.0,34.145298,-114.29229,True,Non_Exact,"1300 W ARIZONA AVE, PARKER, AZ, 85344",L,4.0,129726641.0,940200.0,Census,POINT (-114.29229 34.145298),True,Colorado River,Colorado River Indian Reservation
"546 Imperial Blvd, Sand Springs, OK, 74063",,,1947284.0,36.2064606,-96.2093362,True,ROOFTOP,,,,,,Google,POINT (-96.2093362 36.2064606),True,Osage,Osage Reservation
"213 Main St, Hot Springs, MT, 59845",2305.0,89.0,5580572.0,47.608463,-114.67009,True,Exact,"213 MAIN ST, HOT SPRINGS, MT, 59845",L,30.0,204459506.0,940300.0,Census,POINT (-114.67009 47.608463),True,Flathead,Flathead Reservation
"352 Main St, New Town, ND, 58763",2059.0,61.0,1779476.0,47.979717,-102.486824,True,Exact,"352 MAIN ST, NEW TOWN, ND, 58763",L,38.0,200598157.0,940400.0,Census,POINT (-102.486824 47.979717),True,Fort Berthold,Fort Berthold Reservation
"1217 S Riverside Dr, Espanola, NM, 87532",3087.0,39.0,5212551.0,35.988373,-106.060814,True,Non_Exact,"1217 N RIVERSIDE DR, ESPANOLA, NM, 87532",R,35.0,143273856.0,940700.0,Census,POINT (-106.060814 35.988373),True,Santa Clara,Santa Clara Pueblo
"884 112th Dr, Horton, KS, 66439",2248.0,13.0,7593503.0,39.671665,-95.64211,True,Exact,"884 112TH DR, HORTON, KS, 66439",R,20.0,635830076.0,480600.0,Census,POINT (-95.64211 39.671665),True,Kickapoo (KS),Kickapoo (KS) Reservation
"512 Main St, Polson, MT, 59860",5037.0,47.0,5561640.0,47.69118,-114.16338,True,Exact,"512 MAIN ST, POLSON, MT, 59860",L,30.0,206901342.0,940303.0,Census,POINT (-114.16338 47.69118),True,Flathead,Flathead Reservation
"91 W State Route 108, Shelton, WA, 98584",,,5627341.0,47.12798129999999,-123.1009812,True,ROOFTOP,,,,,,Google,POINT (-123.1009812 47.12798129999999),True,Squaxin Island,Squaxin Island Reservation
"49038 Us Highway 95, Culdesac, ID, 83524",5006.0,69.0,1964227.0,46.37025,-116.72269,True,Exact,"49038 US HWY 95, CULDESAC, ID, 83524",R,16.0,173137123.0,940000.0,Census,POINT (-116.72269 46.37025),True,Nez Perce,Nez Perce Reservation
"21 W Main St, Isabel, SD, 57633",,,1931562.0,45.39286999999999,-101.4295141,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.4295141 45.39286999999999),True,Cheyenne River,Cheyenne River Reservation
"9800 E Talking Stick Way, Scottsdale, AZ, 85256",,,7578500.0,33.54037160000001,-111.87087040000002,True,ROOFTOP,,,,,,Google,POINT (-111.8708704 33.54037160000001),True,Salt River,Salt River Reservation
"901 Main St, Timber Lake, SD, 57656",,,1906147.0,45.43040149999999,-101.0741557,True,ROOFTOP,,,,,,Google,POINT (-101.0741557 45.43040149999999),True,Cheyenne River,Cheyenne River Reservation
"220 Michigan Ave, Orofino, ID, 83544",,,5581643.0,46.48023180000001,-116.2534026,True,ROOFTOP,,,,,,Google,POINT (-116.2534026 46.48023180000001),True,Nez Perce,Nez Perce Reservation
"3151 Highway 60, Ponca City, OK, 74604",,,1804579.0,36.6811314,-97.0468132,True,ROOFTOP,,,,,,Google,POINT (-97.0468132 36.6811314),True,Osage,Osage Reservation
"1109 S Geronimo Ave, Parker, AZ, 85344",1047.0,12.0,7525818.0,34.150375,-114.28577,True,Non_Exact,"1109 S GERONIMO AVE, PARKER, AZ, 85344",R,4.0,129602885.0,940200.0,Census,POINT (-114.28577 34.150375),True,Colorado River,Colorado River Indian Reservation
"510 Old Abe Rd, Lac du Flambeau, WI, 54538",2087.0,125.0,2045691.0,45.972683,-89.89475,True,Non_Exact,"510 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,640225070.0,940000.0,Census,POINT (-89.89475 45.972683),True,Lac du Flambeau,Lac du Flambeau Reservation
"2636 Hwy 47, Lac du Flambeau, WI, 54538",2038.0,125.0,1761571.0,45.977448,-89.83313000000003,True,Non_Exact,"2636 STATE HWY 47, LAC DU FLAMBEAU, WI, 54538",R,55.0,640226764.0,940000.0,Census,POINT (-89.83313000000003 45.977448),True,Lac du Flambeau,Lac du Flambeau Reservation
"56721 Mt Highway 212, Charlo, MT, 59824",4053.0,47.0,5552329.0,47.43622,-114.1723,True,Non_Exact,"56721 STATE HWY 212, CHARLO, MT, 59824",L,30.0,206932656.0,940600.0,Census,POINT (-114.1723 47.43622),True,Flathead,Flathead Reservation
"523A N Paseo De Onate, Espanola, NM, 87532",3051.0,39.0,5217330.0,35.990685,-106.07984,True,Non_Exact,"523 PSO DE ONATE, ESPANOLA, NM, 87532",R,35.0,143287240.0,940700.0,Census,POINT (-106.07984 35.990685),True,Santa Clara,Santa Clara Pueblo
"716 S Laguna Ave, Parker, AZ, 85344",2115.0,12.0,5242977.0,34.151509999999995,-114.294495,True,Non_Exact,"716 S LAGUNA AVE, PARKER, AZ, 85344",L,4.0,129602851.0,940200.0,Census,POINT (-114.294495 34.15150999999999),True,Colorado River,Colorado River Indian Reservation
"803 N Carnegie St, Carnegie, OK, 73015",3021.0,15.0,7448314.0,35.09478,-98.603424,True,Non_Exact,"803 S CARNEGIE ST, CARNEGIE, OK, 73015",R,40.0,92465606.0,161800.0,Census,POINT (-98.603424 35.09478),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"610 Main St, Pender, NE, 68047",,,1730204.0,42.1144267,-96.7112814,True,ROOFTOP,,,,,,Google,POINT (-96.7112814 42.1144267),True,Omaha,Omaha Reservation
"500 W Prospect Ave, Ponca City, OK, 74601",,,1767790.0,36.7376888,-97.0893039,True,ROOFTOP,,,,,,Google,POINT (-97.0893039 36.7376888),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"516 S Hopi Ave, Parker, AZ, 85344",2046.0,12.0,5239924.0,34.156376,-114.290794,True,Exact,"516 S HOPI AVE, PARKER, AZ, 85344",L,4.0,129736005.0,940200.0,Census,POINT (-114.290794 34.156376),True,Colorado River,Colorado River Indian Reservation
"104 E Bennett Ave, Martin, SD, 57551",,,1919982.0,43.1721645,-101.7333838,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.7333838 43.1721645),True,Pine Ridge,Pine Ridge Reservation
"2542 Elks Lodge Dr, Pawhuska, OK, 74056",,,1767520.0,36.666974,-96.363794,True,ROOFTOP,,,,,,Google,POINT (-96.363794 36.666974),True,Osage,Osage Reservation
"423 Main St, Polson, MT, 59860",5010.0,47.0,5593107.0,47.69204000000001,-114.163376,True,Exact,"423 MAIN ST, POLSON, MT, 59860",R,30.0,206887811.0,940303.0,Census,POINT (-114.163376 47.69204000000001),True,Flathead,Flathead Reservation
"407 W South Ave, Ponca City, OK, 74601",,,1772504.0,36.6956061,-97.0887575,True,ROOFTOP,,,,,,Google,POINT (-97.0887575 36.6956061),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1479 State Route 37, Hogansburg, NY, 13655",,,1792110.0,44.9684774,-74.6017631,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-74.6017631 44.9684774),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"330 Michigan Ave, Orofino, ID, 83544",4040.0,35.0,5592844.0,46.480217,-116.25253,True,Exact,"330 MICHIGAN AVE, OROFINO, ID, 83544",L,16.0,201684333.0,940000.0,Census,POINT (-116.25253 46.480217),True,Nez Perce,Nez Perce Reservation
"28885 237th Ave, Martin, SD, 57551",,,1940124.0,43.1306211,-101.3755505,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-101.3755505 43.1306211),True,Pine Ridge,Pine Ridge Reservation
"20906 Hwy 18, Martin, SD, 57551",,,1851458.0,43.173317,-101.9095658,True,ROOFTOP,,,,,,Google,POINT (-101.9095658 43.173317),True,Pine Ridge,Pine Ridge Reservation
"319 Main St, Dante, SD, 57329",2394.0,23.0,1906274.0,43.0393,-98.18461,True,Exact,"319 MAIN ST, DANTE, SD, 57329",R,46.0,174517433.0,940300.0,Census,POINT (-98.18461000000001 43.0393),True,Yankton,Yankton Reservation
"312 A St, Dayton, MT, 59914",,,5567919.0,47.8663843,-114.274642,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-114.274642 47.8663843),True,Flathead,Flathead Reservation
"67 Wildwood Ave, Salamanca, NY, 14779",3024.0,9.0,5117638.0,42.157467,-78.71303,True,Exact,"67 WILDWOOD AVE, SALAMANCA, NY, 14779",R,36.0,122025321.0,940300.0,Census,POINT (-78.71303 42.157467),True,Allegany,Allegany Reservation
"18494 Us 84 285, Espanola, NM, 87532",,,5217466.0,35.99057600000001,-106.079813,True,ROOFTOP,,,,,,Google,POINT (-106.079813 35.99057600000001),True,Santa Clara,Santa Clara Pueblo
"305 Main St, Morristown, SD, 57645",1069.0,31.0,1908038.0,45.938198,-101.7205,True,Exact,"305 MAIN ST, MORRISTOWN, SD, 57645",R,46.0,197298682.0,941000.0,Census,POINT (-101.7205 45.938198),True,Standing Rock,Standing Rock Reservation
"2217 N 14th St, Ponca City, OK, 74601",1005.0,71.0,1916926.0,36.729713,-97.067215,True,Non_Exact,"2217 N 14TH ST, PONCA CITY, OK, 74601",R,40.0,115892282.0,202.0,Census,POINT (-97.067215 36.729713),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"3612 Lake Rd, Ponca City, OK, 74604",3011.0,71.0,1790196.0,36.70942700000001,-97.03257,True,Exact,"3612 LAKE RD, PONCA CITY, OK, 74604",R,40.0,635531945.0,300.0,Census,POINT (-97.03257000000001 36.70942700000001),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"150624 26 Del Rey, Earp, CA, 92242",,,5241983.0,34.1266608,-114.365016,True,ROOFTOP,,,,,,Google,POINT (-114.365016 34.1266608),True,Colorado River,Colorado River Indian Reservation
"712 Main St, Culdesac, ID, 83524",3117.0,69.0,5584898.0,46.373943,-116.673584,True,Exact,"712 MAIN ST, CULDESAC, ID, 83524",R,16.0,173149526.0,940000.0,Census,POINT (-116.673584 46.373943),True,Nez Perce,Nez Perce Reservation
"58 S 3rd Ave, Lake Andes, SD, 57356",,,7595751.0,43.15445039999999,-98.54160159999999,True,ROOFTOP,,,,,,Google,POINT (-98.54160159999999 43.15445039999999),True,Yankton,Yankton Reservation
"2200 E Coleman Rd, Ponca City, OK, 74604",1020.0,71.0,1906935.0,36.767246,-97.05311,True,Non_Exact,"2200 E COLEMAN RD, PONCA CITY, OK, 74604",R,40.0,115902600.0,600.0,Census,POINT (-97.05311 36.767246),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"820 Shoreline Dr, Polson, MT, 59860",4072.0,47.0,5559024.0,47.7027,-114.181885,True,Exact,"820 SHORELINE DR, POLSON, MT, 59860",L,30.0,206894347.0,940303.0,Census,POINT (-114.181885 47.7027),True,Flathead,Flathead Reservation
"218 Main St, Polson, MT, 59860",5002.0,47.0,5595333.0,47.69417,-114.16338,True,Exact,"218 MAIN ST, POLSON, MT, 59860",L,30.0,206887757.0,940303.0,Census,POINT (-114.16338 47.69417),True,Flathead,Flathead Reservation
"35 Clinton St, Salamanca, NY, 14779",3030.0,9.0,5154200.0,42.154884,-78.71489,True,Exact,"35 CLINTON ST, SALAMANCA, NY, 14779",R,36.0,122025368.0,940300.0,Census,POINT (-78.71489 42.154884),True,Allegany,Allegany Reservation
"305 W Sd Highway 46, Wagner, SD, 57380",1006.0,23.0,7290018.0,43.081642,-98.296455,True,Exact,"305 STATE HWY 46, WAGNER, SD, 57380",L,46.0,639607381.0,940300.0,Census,POINT (-98.29645499999999 43.081642),True,Yankton,Yankton Reservation
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,3949886.0,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation
"8870 E Indian Bend Rd, Scottsdale, AZ, 85250",1006.0,13.0,7204987.0,33.538445,-111.88078,True,Exact,"8870 E INDIAN BEND RD, SCOTTSDALE, AZ, 85250",L,4.0,128922508.0,941300.0,Census,POINT (-111.88078 33.538445),True,Salt River,Salt River Reservation
"602 1st Ave, Martin, SD, 57551",,,7408836.0,43.17587109999999,-101.7318237,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.7318237 43.17587109999999),True,Pine Ridge,Pine Ridge Reservation
"1800 Golden Acorn Way, Campo, CA, 91906",,,1639153.0,32.7022714,-116.3548239,True,ROOFTOP,,,,,,Google,POINT (-116.3548239 32.7022714),True,Campo,Campo Indian Reservation
"115 State Road 399, Espanola, NM, 87532",,,1915488.0,35.960362,-106.052914,True,ROOFTOP,,,,,,Google,POINT (-106.052914 35.960362),True,Santa Clara,Santa Clara Pueblo
"53891 890 Way S, Bloomfield, NE, 68718",2097.0,107.0,1709346.0,42.734653,-97.740685,True,Non_Exact,"53891 890 WAY N, BLOOMFIELD, NE, 68718",L,31.0,167208544.0,976400.0,Census,POINT (-97.740685 42.734653),True,Santee,Santee Reservation
"107 W Main St, Craigmont, ID, 83523",2158.0,61.0,1765484.0,46.24077,-116.47483,True,Exact,"107 W MAIN ST, CRAIGMONT, ID, 83523",L,16.0,201755304.0,940002.0,Census,POINT (-116.47483 46.24077),True,Nez Perce,Nez Perce Reservation
"20 Mi E Of McNary, Greer, AZ, 85927",,,1604004.0,34.075355,-109.8559886,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.8559886 34.075355),True,Fort Apache,Fort Apache Reservation
"19400 Tuolumne Rd N, Tuolumne, CA, 95379",,,1872418.0,37.97382800000001,-120.240141,True,ROOFTOP,,,,,,Google,POINT (-120.240141 37.97382800000001),True,Tuolumne,Tuolumne Rancheria
"39375 County Highway 24, Morton, MN, 56270",,,5647355.0,44.5314688,-94.9992537,True,ROOFTOP,,,,,,Google,POINT (-94.9992537 44.5314688),True,Lower Sioux,Lower Sioux Indian Community
"4001 State Road 47 SE, Albuquerque, NM, 87105",,,1633850.0,34.941770500000004,-106.6662866,True,ROOFTOP,,,,,,Google,POINT (-106.6662866 34.9417705),True,Isleta,Isleta Pueblo
"506 S 1st St, Immokalee, FL, 34142",,,882404.0,26.4104578,-81.41673759999998,True,ROOFTOP,,,,,,Google,POINT (-81.41673759999998 26.4104578),True,Immokalee,Immokalee Reservation
"171 Klamath Blvd, Klamath, CA, 95548",,,7339717.0,41.52945649999999,-124.0393028,True,ROOFTOP,,,,,,Google,POINT (-124.0393028 41.52945649999999),True,Yurok,Yurok Reservation
"91 W State Route 108, Shelton, WA, 98584",,,1790248.0,47.12798129999999,-123.1009812,True,ROOFTOP,,,,,,Google,POINT (-123.1009812 47.12798129999999),True,Squaxin Island,Squaxin Island Reservation
"18151 Hwy 101, Klamath, CA, 95548",1166.0,15.0,1963347.0,41.520008,-124.03232,True,Non_Exact,"18151 US HWY 101, KLAMATH, CA, 95548",L,6.0,113163897.0,203.0,Census,POINT (-124.03232 41.520008),True,Yurok,Yurok Reservation
"84-627 Makaha Valley Rd, Waianae, HI, 96792",2032.0,3.0,2888841.0,21.47394,-158.1944,True,Exact,"84-627 MAKAHA VALLEY RD, WAIANAE, HI, 96792",R,15.0,635097867.0,9801.0,Census,POINT (-158.1944 21.47394),True,Makaha Valley,Makaha Valley Hawaiian Home Land
"11000 Broadway Blvd SE, Albuquerque, NM, 87105",1015.0,1.0,1741020.0,34.907084999999995,-106.680885,True,Exact,"11000 BROADWAY BLVD SE, ALBUQUERQUE, NM, 87105",L,35.0,206723096.0,940700.0,Census,POINT (-106.680885 34.907085),True,Isleta,Isleta Pueblo
"48250 230th St, Flandreau, SD, 57028",2064.0,101.0,1938129.0,44.051582,-96.54421,True,Exact,"48250 230TH ST, FLANDREAU, SD, 57028",L,46.0,624277786.0,959700.0,Census,POINT (-96.54421000000001 44.051582),True,Flandreau,Flandreau Reservation
"832 Martin Luther King Blvd, Charenton, LA, 70523",,,5211478.0,29.8713848,-91.53852909999999,True,ROOFTOP,,,,,,Google,POINT (-91.53852909999999 29.8713848),True,Chitimacha,Chitimacha Reservation
"777 Pauma Reservation, Pauma Valley, CA, 92061",,,1605779.0,33.3300826,-116.9914067,True,ROOFTOP,,,,,,Google,POINT (-116.9914067 33.3300826),True,Pauma and Yuima,Pauma and Yuima Reservation
"455 Coyote Valley Blvd, Redwood Valley, CA, 95470",,,2164219.0,39.2528401,-123.2073823,True,ROOFTOP,,,,,,Google,POINT (-123.2073823 39.2528401),True,Coyote Valley,Coyote Valley Reservation
"751 N McClintock Dr, Scottsdale, AZ, 85257",,,7546915.0,33.4395095,-111.90955420000002,True,ROOFTOP,,,,,,Google,POINT (-111.9095542 33.4395095),True,Salt River,Salt River Reservation
"2655 Everett Freeman Way, Corning, CA, 96021",,,2269313.0,39.8746219,-122.2028058,True,ROOFTOP,,,,,,Google,POINT (-122.2028058 39.8746219),True,Paskenta,Paskenta Rancheria
"17214 210th St, Onawa, IA, 51040",,,5554441.0,42.0567842,-96.2097136,True,ROOFTOP,,,,,,Google,POINT (-96.2097136 42.0567842),True,Omaha,Omaha Reservation
"1979 Us Highway 395 S, Gardnerville, NV, 89410",,,5265718.0,38.6947728,-119.5480164,True,ROOFTOP,,,,,,Google,POINT (-119.5480164 38.6947728),True,Washoe Ranches,Washoe Ranches Trust Land
"912 Highway 9, Pender, NE, 68047",,,1709173.0,42.1464576,-96.72641709999999,True,ROOFTOP,,,,,,Google,POINT (-96.72641709999999 42.1464576),True,Omaha,Omaha Reservation
"16000 N Maricopa Rd, Maricopa, AZ, 85139",,,7156478.0,33.02647630000001,-112.050493,True,ROOFTOP,,,,,,Google,POINT (-112.050493 33.02647630000001),True,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"5005 Willows Rd Ste 101, Alpine, CA, 91901",1122.0,73.0,2276690.0,32.84062,-116.70787,True,Exact,"5005 WILLOWS RD, ALPINE, CA, 91901",R,6.0,195338238.0,21202.0,Census,POINT (-116.70787 32.84062),True,Viejas,Viejas Reservation
"9090 E Indian Bend Rd, Scottsdale, AZ, 85250",,,2198411.0,33.5414882,-111.88543529999998,True,ROOFTOP,,,,,,Google,POINT (-111.8854353 33.5414882),True,Salt River,Salt River Reservation
"36500 Rodeo Cir, Clewiston, FL, 33440",,,7102388.0,26.3070173,-80.96959009999998,True,ROOFTOP,,,,,,Google,POINT (-80.96959009999998 26.3070173),True,Big Cypress,Big Cypress Reservation
"4876 Haxton Way, Ferndale, WA, 98248",2005.0,73.0,1780607.0,48.81842,-122.62782,True,Exact,"4876 HAXTON WAY, FERNDALE, WA, 98248",R,53.0,183807664.0,940000.0,Census,POINT (-122.62782 48.81842),True,Lummi,Lummi Reservation
"9500 E Talking Stick Way, Scottsdale, AZ, 85256",,,7313975.0,33.5414213,-111.8766076,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.8766076 33.5414213),True,Salt River,Salt River Reservation
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,1775020.0,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation
"27068 Hwy 95 S, Worley, ID, 83876",,,3183250.0,47.489586,-116.996906,True,ROOFTOP,,,,,,Google,POINT (-116.996906 47.489586),True,Coeur d'Alene,Coeur d'Alene Reservation
"14000 Sports Complex Rd, Okeechobee, FL, 34974",,,2170271.0,27.0828131,-81.0783191,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-81.0783191 27.0828131),True,Brighton,Brighton Reservation
"91 5431 Kapolei Pkwy, Kapolei, HI, 96707",,,7499850.0,21.3336968,-158.0523533,True,ROOFTOP,,,,,,Google,POINT (-158.0523533 21.3336968),True,Kapolei,Kapolei Hawaiian Home Land
