address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource
"6700 Porter Rd, Niagara Falls, NY, 14304",1025.0,63.0,1410677.0,43.108364,-78.98912,True,Exact,"6700 PORTER RD, NIAGARA FALLS, NY, 14304",L,36.0,48687026.0,22602.0,Census
"554 Main St, Jackman, ME, 4945",,,1455786.0,45.6207086,-70.2484355,True,GEOMETRIC_CENTER,,,,,,Google
"434 Main St, Massena, NY, 13662",5007.0,89.0,1410431.0,44.91783,-74.888695,True,Exact,"434 MAIN ST, MASSENA, NY, 13662",L,36.0,155155869.0,490200.0,Census
"166 W 32nd St, Yuma, AZ, 85364",,,708044.0,32.6699434,-114.6217281,True,RANGE_INTERPOLATED,,,,,,Google
"2170 Glenwood Shopping Plz, Oneida, NY, 13421",2000.0,53.0,1409684.0,43.077473,-75.64141,True,Exact,"2170 GLENWOOD SHOPPING PLZ, ONEIDA, NY, 13421",R,36.0,46522632.0,940103.0,Census
"5805 N 56th St, Tampa, FL, 33610",3059.0,57.0,2377179.0,28.000906,-82.39354,True,Non_Exact,"5805 N 56TH ST, TAMPA, FL, 33610",R,12.0,104534992.0,10402.0,Census
"474 S Arizona Blvd, Coolidge, AZ, 85128",,,769879.0,32.9737005,-111.5243558,True,ROOFTOP,,,,,,Google
"1605 E Apache Blvd, Tempe, AZ, 85281",3000.0,13.0,769404.0,33.414770000000004,-111.912,True,Non_Exact,"1605 E APACHE BLVD, TEMPE, AZ, 85281",R,4.0,128231989.0,319104.0,Census
"1249 Wilder Ave, Honolulu, HI, 96822",2001.0,3.0,1401727.0,21.305763,-157.83841999999999,True,Exact,"1249 WILDER AVE, HONOLULU, HI, 96822",R,15.0,203237415.0,3406.0,Census
"402 W Goodwin St, Prescott, AZ, 86303",,,769402.0,34.5406017,-112.4734331,True,RANGE_INTERPOLATED,,,,,,Google
"3840 W 24th St, Yuma, AZ, 85364",2035.0,27.0,3629687.0,32.68381,-114.66606000000002,True,Non_Exact,"3840 W 24TH ST, YUMA, AZ, 85364",L,4.0,129667636.0,905.0,Census
"10600 Coors Bypass NW, Albuquerque, NM, 87114",,,1515937.0,35.2098473,-106.65724499999999,True,ROOFTOP,,,,,,Google
"1311 N King St, Honolulu, HI, 96817",2003.0,3.0,1401722.0,21.32761,-157.87073,True,Non_Exact,"1311 N KING ST, HONOLULU, HI, 96817",L,15.0,203235274.0,5700.0,Census
"2919 Kapiolani Blvd Unit 22, Honolulu, HI, 96826",1010.0,3.0,1454690.0,21.288470999999998,-157.81596000000002,True,Exact,"2919 KAPIOLANI BLVD, HONOLULU, HI, 96826",R,15.0,607815559.0,2100.0,Census
"81 Taunton Depot Dr, Taunton, MA, 27806",,,7458040.0,41.877996,-71.0692764,True,ROOFTOP,,,,,,Google
"1145 S Camino Del Rio, Durango, CO, 81303",,,1423518.0,37.2311098,-107.866671,True,ROOFTOP,,,,,,Google
"111 Sand Island Access Rd, Honolulu, HI, 96819",1022.0,3.0,1401724.0,21.32324,-157.8912,True,Exact,"111 SAND ISLAND ACCESS RD, HONOLULU, HI, 96819",R,15.0,639921367.0,5900.0,Census
"377 Keahole St, Honolulu, HI, 96825",2001.0,3.0,1401725.0,21.285515,-157.7084,True,Exact,"377 KEAHOLE ST, HONOLULU, HI, 96825",R,15.0,203262482.0,108.0,Census
"71 Banyan Dr, Hilo, HI, 96720",1031.0,1.0,1512674.0,19.727472,-155.06673,True,Exact,"71 BANYAN DR, HILO, HI, 96720",R,15.0,203038367.0,20600.0,Census
"87 Banyan Dr, Hilo, HI, 96720",1031.0,1.0,1512675.0,19.728106,-155.06575,True,Exact,"87 BANYAN DR, HILO, HI, 96720",R,15.0,614311971.0,20600.0,Census
"235 Main St, Point Arena, CA, 95468",2053.0,45.0,670351.0,38.90979,-123.69241000000001,True,Exact,"235 MAIN ST, POINT ARENA, CA, 95468",R,6.0,67272431.0,11102.0,Census
"1550 E Lincoln Way, Sparks, NV, 89434",1001.0,31.0,7458037.0,39.533671999999996,-119.71655,True,Non_Exact,"1550 E LINCOLN WAY, SPARKS, NV, 89434",R,32.0,630518714.0,3101.0,Census
"108B E Broadway, Seminole, OK, 74868",2047.0,133.0,7325729.0,35.2245,-96.67096,True,Non_Exact,"108 E BROADWAY AVE, SEMINOLE, OK, 74868",R,40.0,607542391.0,583500.0,Census
"2120 22 Main St, Julian, CA, 92036",,,1420471.0,33.078477899999996,-116.601818,True,ROOFTOP,,,,,,Google
"8024 Pines Blvd, Hollywood, FL, 33024",4000.0,11.0,3918169.0,26.009195000000002,-80.24914,True,Exact,"8024 PINES BLVD, HOLLYWOOD, FL, 33024",R,12.0,636784909.0,110312.0,Census
"87 368 Farrington Hwy, Waianae, HI, 96792",,,1486278.0,21.419577800000003,-158.1771668,True,ROOFTOP,,,,,,Google
"323 N 11th Ave, Hanford, CA, 93230",,,7514746.0,36.3265514,-119.6545936,True,ROOFTOP,,,,,,Google
"16281 State Highway 305 NE, Poulsbo, WA, 98370",,,1616206.0,47.7080256,-122.58308999999998,True,ROOFTOP,,,,,,Google
"73 5613 Olowalu St, Kailua Kona, HI, 96740",,,7358453.0,19.6919691,-156.017452,True,ROOFTOP,,,,,,Google
"814 N Pinal Ave, Casa Grande, AZ, 85122",,,769876.0,32.8805893,-111.7572746,True,RANGE_INTERPOLATED,,,,,,Google
"40 County Road 600 Unit A, Pagosa Springs, CO, 81147",3001.0,7.0,1988239.0,37.270386,-107.0585,True,Exact,"40 CO RD 600, PAGOSA SPGS, CO, 81147",L,8.0,127336325.0,974200.0,Census
"723 Whittier St, Whiting, IA, 51063",2052.0,133.0,996294.0,42.127396000000005,-96.14877,True,Exact,"723 WHITTIER ST, WHITING, IA, 51063",L,19.0,95131372.0,960200.0,Census
"138 S Main Ave, Fallbrook, CA, 92028",,,7485861.0,33.381347,-117.2511562,True,ROOFTOP,,,,,,Google
"13881 Campo Rd Ste 9, Jamul, CA, 91935",3014.0,73.0,1477564.0,32.718887,-116.87872,True,Exact,"13881 CAMPO RD, JAMUL, CA, 91935",R,6.0,195398843.0,21303.0,Census
"7587 S Power Rd, Queen Creek, AZ, 85142",,,2498102.0,33.2793027,-111.68554250000001,True,ROOFTOP,,,,,,Google
"1301 E University Dr, Tempe, AZ, 85281",,,1395650.0,33.4212394,-111.91717659999998,True,ROOFTOP,,,,,,Google
"6467 Stirling Rd, Fort Lauderdale, FL, 33314",1028.0,11.0,1748974.0,26.04632,-80.22301,True,Exact,"6467 STIRLING RD, FORT LAUDERDALE, FL, 33314",R,12.0,114715413.0,70102.0,Census
"1910 N Main St, Miami, OK, 74354",2044.0,115.0,7274023.0,36.896812,-94.87749000000001,True,Non_Exact,"1910 N MAIN ST, MIAMI, OK, 74354",R,40.0,56288734.0,574300.0,Census
"665 Halekauwila St, Honolulu, HI, 96813",3007.0,3.0,7375191.0,21.300314,-157.85844,True,Exact,"665 HALEKAUWILA ST, HONOLULU, HI, 96813",R,15.0,203236430.0,3800.0,Census
"3606 N Cincinnati Ave, Tulsa, OK, 74106",2013.0,143.0,665800.0,36.20635,-95.993515,True,Non_Exact,"3606 N CINCINNATI AVE, TULSA, OK, 74106",R,40.0,166485776.0,8002.0,Census
"10324 E Riggs Rd, Chandler, AZ, 85248",3021.0,13.0,885707.0,33.218309999999995,-111.86038,True,Non_Exact,"10324 E RIGGS RD, CHANDLER, AZ, 85248",L,4.0,642853309.0,817300.0,Census
"333 NW 70th Ave, Fort Lauderdale, FL, 33317",,,640984.0,26.1247747,-80.24180279999999,True,ROOFTOP,,,,,,Google
"4100 S Hospital Dr, Fort Lauderdale, FL, 33317",2020.0,11.0,640983.0,26.125425,-80.20336,True,Exact,"4100 S HOSPITAL DR, FORT LAUDERDALE, FL, 33317",L,12.0,114709620.0,60802.0,Census
"78025 Avenida La Fonda, La Quinta, CA, 92253",3022.0,65.0,1419660.0,33.676746,-116.30311999999999,True,Exact,"78025 AVE LA FONDA, LA QUINTA, CA, 92253",R,6.0,608983296.0,45120.0,Census
"1196 6th St, Wells, NV, 89835",,,1791766.0,41.102150099999996,-114.9592341,True,ROOFTOP,,,,,,Google
"41899 Pioneer Rd NE, Kelliher, MN, 56650",3072.0,7.0,1860454.0,47.97475,-94.67643000000001,True,Exact,"41899 PIONEER RD NE, KELLIHER, MN, 56650",L,27.0,176418696.0,940001.0,Census
"2005 N Dobson Rd, Chandler, AZ, 85224",1026.0,13.0,1782816.0,33.335426,-111.87643,True,Non_Exact,"2005 N DOBSON RD, CHANDLER, AZ, 85224",R,4.0,128826557.0,422210.0,Census
"1796 Central Ave, Horton, KS, 66439",3019.0,13.0,1000574.0,39.672623,-95.527214,True,Exact,"1796 CENTRAL AVE, HORTON, KS, 66439",R,20.0,9771292.0,480800.0,Census
"79795 Highway 111, La Quinta, CA, 92253",1000.0,65.0,2098047.0,33.707287,-116.26978999999999,True,Non_Exact,"79795 STATE RTE 111, LA QUINTA, CA, 92253",R,6.0,639325180.0,45121.0,Census
"7552 E Indian School Rd, Scottsdale, AZ, 85251",2007.0,13.0,1871344.0,33.49494,-111.918076,True,Non_Exact,"7552 E INDIAN SCHOOL RD, SCOTTSDALE, AZ, 85251",L,4.0,128229612.0,217201.0,Census
"98775 Highway 111, Mecca, CA, 92254",3319.0,65.0,1421740.0,33.530155,-115.94546499999998,True,Non_Exact,"98775 STATE RTE 111, MECCA, CA, 92254",L,6.0,630360250.0,45604.0,Census
"407 S Parrott Ave, Okeechobee, FL, 34974",,,606674.0,27.2396876,-80.8294098,True,ROOFTOP,,,,,,Google
"5993 Stirling Rd, Fort Lauderdale, FL, 33314",1020.0,11.0,1788114.0,26.046470000000003,-80.21773,True,Exact,"5993 STIRLING RD, FORT LAUDERDALE, FL, 33314",R,12.0,608972614.0,70102.0,Census
"21398 S Ellsworth Loop Rd, Queen Creek, AZ, 85142",1018.0,13.0,7459141.0,33.25306,-111.63786999999999,True,Exact,"21398 S ELLSWORTH LOOP RD, QUEEN CREEK, AZ, 85142",R,4.0,632109854.0,816800.0,Census
"21321 E Ocotillo Rd Ste 104, Queen Creek, AZ, 85142",3024.0,13.0,7603495.0,33.24864,-111.62331,True,Non_Exact,"21321 E OCOTILLO RD, QUEEN CREEK, AZ, 85142",L,4.0,642196628.0,817100.0,Census
"56376 US Hwy 371, Anza, CA, 92539",3055.0,65.0,1421741.0,33.555153000000004,-116.677246,True,Non_Exact,"56376 STATE RTE 371, ANZA, CA, 92539",R,6.0,636595993.0,44402.0,Census
"17 Main St S, Blackduck, MN, 56630",3068.0,7.0,664707.0,47.73,-94.54843000000001,True,Exact,"17 MAIN ST S, BLACKDUCK, MN, 56630",L,27.0,176402355.0,450400.0,Census
"911 Main St W, Baudette, MN, 56623",,,3742005.0,48.714232700000004,-94.61581540000002,True,RANGE_INTERPOLATED,,,,,,Google
"113 Main St, McLaughlin, SD, 57642",,,1413901.0,45.8152915,-100.8110564,True,RANGE_INTERPOLATED,,,,,,Google
"1101 17th St S, Virginia, MN, 55792",2017.0,137.0,7587252.0,47.508922999999996,-92.55093000000001,True,Exact,"1101 17TH ST S, VIRGINIA, MN, 55792",R,27.0,163194598.0,13200.0,Census
"618 W Highway 64, Morrison, OK, 73061",,,1411962.0,36.294267700000006,-97.0136939,True,RANGE_INTERPOLATED,,,,,,Google
"275 Us Highway 1, Columbia Falls, ME, 46233",,,1455989.0,,,False,,,,,,,
"3405 Us Highway 441 S, Okeechobee, FL, 34974",,,7240024.0,27.2746614,-80.83000720000001,True,RANGE_INTERPOLATED,,,,,,Google
"930 E Florence Blvd Ste B, Casa Grande, AZ, 85122",,,708000.0,32.8801419,-111.74162350000002,True,ROOFTOP,,,,,,Google
"3727 E Hillsborough Ave, Tampa, FL, 33610",1001.0,57.0,708243.0,27.996090000000002,-82.41791500000001,True,Non_Exact,"3727 E HILLSBOROUGH AVE, TAMPA, FL, 33610",R,12.0,104533710.0,1800.0,Census
"69608 St Hwy 11, Roosevelt, MN, 56673",3001.0,135.0,5648230.0,48.802116,-95.09781,True,Non_Exact,"69608 STATE HWY 11, ROOSEVELT, MN, 56673",R,27.0,625099725.0,970400.0,Census
"2010 S Dobson Rd, Chandler, AZ, 85286",3000.0,13.0,1907260.0,33.2759,-111.8762,True,Non_Exact,"2010 S DOBSON RD, CHANDLER, AZ, 85286",R,4.0,640977076.0,812200.0,Census
"8770 E Mcdowell Rd, Scottsdale, AZ, 85257",1004.0,13.0,1395636.0,33.46584,-111.89452,True,Non_Exact,"8770 E MCDOWELL RD, SCOTTSDALE, AZ, 85257",L,4.0,128231637.0,217800.0,Census
"201 S Broadway St, Linton, ND, 58552",,,7459170.0,46.265627,-100.23287359999999,True,RANGE_INTERPOLATED,,,,,,Google
"16415 E Palisades Blvd, Fountain Hills, AZ, 85268",4008.0,13.0,1524440.0,33.61074,-111.72686000000002,True,Non_Exact,"16415 E PALISADES BLVD, FOUNTAIN HLS, AZ, 85268",R,4.0,642857574.0,216818.0,Census
"13420 Hwy 101 S, Hopland, CA, 95449",,,2241172.0,38.9727068,-123.11698429999998,True,ROOFTOP,,,,,,Google
"60 State St, Presque Isle, ME, 47692",,,3816667.0,46.6829401,-68.0202515,True,ROOFTOP,,,,,,Google
"2229 Newmark St, North Bend, OR, 97459",6004.0,11.0,7451207.0,43.391563,-124.24306999999999,True,Exact,"2229 NEWMARK ST, NORTH BEND, OR, 97459",R,41.0,640013552.0,400.0,Census
"981247 Kaahumanu St Ste 320A, Aiea, HI, 96701",,,684787.0,21.3885173,-157.9532073,True,ROOFTOP,,,,,,Google
"806 S Jesse Hayes Rd, Globe, AZ, 85501",3041.0,7.0,688909.0,33.389713,-110.78062,True,Exact,"806 JESSE HAYES RD, GLOBE, AZ, 85501",L,4.0,159383469.0,1200.0,Census
"1101 9th St N, Virginia, MN, 55792",1006.0,137.0,2070638.0,47.530646999999995,-92.55060999999999,True,Exact,"1101 9TH ST N, VIRGINIA, MN, 55792",L,27.0,163194182.0,13000.0,Census
"801 E Grand Xing, Mobridge, SD, 57601",,,1413912.0,45.5374158,-100.4239936,True,ROOFTOP,,,,,,Google
"2305 Us Highway 441 SE, Okeechobee, FL, 34974",3017.0,93.0,999758.0,27.209301,-80.80272,True,Non_Exact,"2305 US HWY 441 SE, OKEECHOBEE, FL, 34974",L,12.0,4937501.0,910500.0,Census
"811 N Riverside Dr, Espanola, NM, 87532",,,7304845.0,36.002286600000005,-106.06277959999998,True,ROOFTOP,,,,,,Google
"801 8th St, Springfield, SD, 57062",2239.0,9.0,1413910.0,42.854209999999995,-97.895584,True,Exact,"801 8TH ST, SPRINGFIELD, SD, 57062",L,46.0,172919675.0,967700.0,Census
"71 Main St, Bethel, ME, 4217",2042.0,17.0,1455997.0,44.406387,-70.78966,True,Exact,"71 MAIN ST, BETHEL, ME, 04217",R,23.0,92655466.0,965900.0,Census
"100 Jenkins Ranch Rd, Durango, CO, 81301",,,1617577.0,37.280286700000005,-107.8571696,True,ROOFTOP,,,,,,Google
"4660 SE Whitman Ln, Olympia, WA, 98513",1000.0,67.0,3693169.0,46.99562,-122.82561000000001,True,Non_Exact,"4660 WHITMAN LN SE, OLYMPIA, WA, 98513",L,53.0,180963192.0,11623.0,Census
"40 N Main St, Fillmore, UT, 84631",3149.0,27.0,7020474.0,38.968292,-112.32364,True,Non_Exact,"40 S MAIN ST, FILLMORE, UT, 84631",L,49.0,175126063.0,974300.0,Census
"3232 Davie Blvd, Fort Lauderdale, FL, 33312",,,767888.0,26.103882100000003,-80.18800999999999,True,ROOFTOP,,,,,,Google
"153 E Main St, Rock Hill, SC, 29730",,,7415380.0,34.9253059,-81.0261,True,ROOFTOP,,,,,,Google
"1150 W 8th St, Yuma, AZ, 85364",,,534207.0,32.7139305,-114.6338572,True,ROOFTOP,,,,,,Google
"259 N University Dr, Hollywood, FL, 33024",3023.0,11.0,7381892.0,26.010847000000002,-80.248085,True,Non_Exact,"259 N UNIVERSITY DR, HOLLYWOOD, FL, 33024",R,12.0,608974190.0,110313.0,Census
"1900 Springsteen Rd, Rock Hill, SC, 29730",1037.0,91.0,7454705.0,34.9392,-80.979996,True,Exact,"1900 SPRINGSTEEN RD, ROCK HILL, SC, 29730",R,45.0,19824383.0,61201.0,Census
"7230 W Ray Rd Ste 4, Chandler, AZ, 85226",,,2056332.0,33.321437,-111.9678058,True,ROOFTOP,,,,,,Google
"700 Old Clear Creek Rd, Carson City, NV, 89705",1015.0,5.0,1496143.0,39.11255,-119.84666399999999,True,Exact,"700 OLD CLEAR CREEK RD, CARSON CITY, NV, 89705",R,32.0,173750835.0,1900.0,Census
"1135 N Mesa Dr, Mesa, AZ, 85201",2008.0,13.0,1605128.0,33.435013,-111.82267,True,Non_Exact,"1135 N MESA DR, MESA, AZ, 85201",R,4.0,128283682.0,420901.0,Census
"91 N Main St, Cedar City, UT, 84720",,,620703.0,37.679069299999995,-113.06215690000002,True,ROOFTOP,,,,,,Google
"2131 Sawyer Dr Ste 3, Niagara Falls, NY, 14304",4008.0,63.0,7394955.0,43.091522,-78.93672,True,Exact,"2131 SAWYER DR, NIAGARA FALLS, NY, 14304",L,36.0,613971788.0,22712.0,Census
"5908 Breckenridge Pkwy, Tampa, FL, 33610",3017.0,57.0,7531266.0,28.002453000000003,-82.35866,True,Exact,"5908 BRECKENRIDGE PKWY, TAMPA, FL, 33610",R,12.0,104578824.0,10402.0,Census
"1605 N Peoria Ave Ste F, Tulsa, OK, 74106",2002.0,143.0,7407761.0,36.179035,-95.97561,True,Non_Exact,"1605 N PEORIA AVE, TULSA, OK, 74106",R,40.0,166437161.0,500.0,Census
"330 N 3rd St, Mountain View, OK, 73062",1167.0,75.0,1712782.0,35.094776,-98.74647,True,Exact,"330 3RD ST, MOUNTAIN VIEW, OK, 73062",R,40.0,125595883.0,963600.0,Census
"2085 23rd St, San Pablo, CA, 94806",,,1397995.0,37.9619452,-122.3468051,True,ROOFTOP,,,,,,Google
"83041 Indio Blvd, Indio, CA, 92201",1013.0,65.0,1397996.0,33.720078,-116.21581,True,Exact,"83041 INDIO BLVD, INDIO, CA, 92201",L,6.0,194775440.0,49500.0,Census
"45 480 Kaneohe Bay Dr Ste B17, Kaneohe, HI, 96744",,,7585892.0,21.4015408,-157.7989488,True,ROOFTOP,,,,,,Google
"63802 Us Highway 93, Ronan, MT, 59864",,,671611.0,47.5199872,-114.09648419999999,True,ROOFTOP,,,,,,Google
"4206 Orient Rd, Tampa, FL, 33610",1038.0,57.0,696916.0,27.984364000000003,-82.37305500000001,True,Exact,"4206 ORIENT RD, TAMPA, FL, 33610",L,12.0,636367035.0,12001.0,Census
"1501 N Union St, Ponca City, OK, 74601",1014.0,71.0,1411909.0,36.720753,-97.0852,True,Non_Exact,"1501 N UNION ST, PONCA CITY, OK, 74601",R,40.0,115892524.0,100.0,Census
"211 Frazee St E, Detroit Lakes, MN, 56501",2015.0,5.0,3979750.0,46.81585,-95.84298000000001,True,Exact,"211 FRAZEE ST E, DETROIT LAKES, MN, 56501",L,27.0,167954361.0,450600.0,Census
"4657 E Chandler Blvd, Phoenix, AZ, 85048",1028.0,13.0,1765941.0,33.305240000000005,-111.98562,True,Non_Exact,"4657 E CHANDLER BLVD, PHOENIX, AZ, 85048",R,4.0,637417369.0,116712.0,Census
"1686 E Florence Blvd, Casa Grande, AZ, 85122",,,1783137.0,32.880117999999996,-111.7149804,True,ROOFTOP,,,,,,Google
"37500 SE North Bend Way Ste B, Snoqualmie, WA, 98065",1044.0,33.0,7545197.0,47.516674,-121.84073000000001,True,Non_Exact,"37500 SE NORTH BEND WAY, SNOQUALMIE, WA, 98065",R,53.0,186964644.0,32703.0,Census
"1345 W Hobsonway, Blythe, CA, 92225",,,3824079.0,33.611797499999994,-114.6124233,True,ROOFTOP,,,,,,Google
"10504 Main St, North Collins, NY, 14111",4008.0,29.0,910401.0,42.595844,-78.940926,True,Exact,"10504 MAIN ST, NORTH COLLINS, NY, 14111",R,36.0,613980784.0,15700.0,Census
"5136 Hill Rd, Lakeport, CA, 95453",2011.0,33.0,660950.0,39.107555,-122.90642,True,Non_Exact,"5136 HILL RD E, LAKEPORT, CA, 95453",R,6.0,67045864.0,300.0,Census
"104 W Main St, Hominy, OK, 74035",,,655375.0,36.415271000000004,-96.394379,True,ROOFTOP,,,,,,Google
"19 N State Road 7, Fort Lauderdale, FL, 33317",,,7576944.0,26.1210421,-80.20204190000001,True,RANGE_INTERPOLATED,,,,,,Google
"284 Central Ave, Salamanca, NY, 14779",1081.0,9.0,2709893.0,42.166466,-78.69431,True,Exact,"284 CENTRAL AVE, SALAMANCA, NY, 14779",R,36.0,122063008.0,960702.0,Census
"427 N Alma School Rd, Mesa, AZ, 85201",3012.0,13.0,768173.0,33.42273,-111.85643,True,Non_Exact,"427 N ALMA SCHOOL RD, MESA, AZ, 85201",R,4.0,641071594.0,421102.0,Census
"3148 W Oak St, Jena, LA, 71342",,,2492200.0,31.6844283,-92.1354724,True,ROOFTOP,,,,,,Google
"755 S Main St Ste 7, Cedar City, UT, 84720",3065.0,21.0,7482406.0,37.663563,-113.06713,True,Non_Exact,"755 S MAIN ST, CEDAR CITY, UT, 84720",L,49.0,165406981.0,110600.0,Census
"39335 Old Highway 80, Boulevard, CA, 91905",2318.0,73.0,1398854.0,32.668365,-116.30156000000001,True,Non_Exact,"39335 OLD HWY 80, BOULEVARD, CA, 91905",L,6.0,637724707.0,21100.0,Census
"2310 Kamehameha Hwy, Honolulu, HI, 96819",1000.0,3.0,745064.0,21.331792999999998,-157.88577,True,Exact,"2310 KAMEHAMEHA HWY, HONOLULU, HI, 96819",R,15.0,636354550.0,6000.0,Census
"100 N Beretania St, Honolulu, HI, 96817",1008.0,3.0,749660.0,21.31338,-157.86122,True,Non_Exact,"100 N BERETANIA ST, HONOLULU, HI, 96817",R,15.0,607833797.0,5100.0,Census
"3220 N Reserve St, Missoula, MT, 59808",,,482042.0,46.8955098,-114.0380246,True,GEOMETRIC_CENTER,,,,,,Google
"110 N Main St, Saint Ignatius, MT, 59865",,,2103648.0,47.3176651,-114.09680359999999,True,RANGE_INTERPOLATED,,,,,,Google
"21188 Calistoga Rd, Middletown, CA, 95461",3031.0,33.0,749429.0,38.7517,-122.61549,True,Non_Exact,"21188 CALISTOGA ST, MIDDLETOWN, CA, 95461",R,6.0,67040180.0,1300.0,Census
"44900 Highway 101, Laytonville, CA, 95454",,,749426.0,39.6863058,-123.48207430000001,True,ROOFTOP,,,,,,Google
"1001 7th St NE 1100, Devils Lake, ND, 58301",4028.0,71.0,1670107.0,48.11479,-98.8507,True,Exact,"1001 7TH ST NE, DEVILS LAKE, ND, 58301",R,38.0,181172786.0,957800.0,Census
"333 Keahole St Bldg A, Honolulu, HI, 96825",2002.0,3.0,482049.0,21.28386,-157.71338,True,Exact,"333 KEAHOLE ST, HONOLULU, HI, 96825",R,15.0,636129827.0,108.0,Census
"1730 Alpine Blvd Ste 201, Alpine, CA, 91901",3005.0,73.0,1397769.0,32.83769,-116.77712,True,Exact,"1730 ALPINE BLVD, ALPINE, CA, 91901",L,6.0,195694886.0,21205.0,Census
"464 Main St, Jackman, ME, 4945",1081.0,25.0,2262100.0,45.625977,-70.25679000000001,True,Exact,"464 MAIN ST, JACKMAN, ME, 04945",L,23.0,124133390.0,965301.0,Census
"331 N Main St, Fairfax, OK, 74637",,,7606329.0,36.5738715,-96.7046171,True,RANGE_INTERPOLATED,,,,,,Google
"485 W Seneca St, Oneida, NY, 13421",,,1798629.0,43.0765743,-75.6122564,True,ROOFTOP,,,,,,Google
"100 Valley View Dr, Pender, NE, 68047",,,657784.0,42.1081305,-96.7062561,True,ROOFTOP,,,,,,Google
"4570 Lyons Rd Ste 101, Pompano Beach, FL, 33073",,,1975195.0,26.2877409,-80.18493470000001,True,ROOFTOP,,,,,,Google
"152 Talmage Rd, Ukiah, CA, 95482",3003.0,45.0,1417215.0,39.136368,-123.2048,True,Exact,"152 TALMAGE RD, UKIAH, CA, 95482",R,6.0,67318240.0,11600.0,Census
"4300 Cerrillos Rd, Santa Fe, NM, 87507",,,769499.0,35.634614500000005,-106.019227,True,ROOFTOP,,,,,,Google
"3801 S State Highway 97, Sand Springs, OK, 74063",,,2608846.0,36.1079686,-96.1162768,True,ROOFTOP,,,,,,Google
"2885 Cerrillos Rd, Santa Fe, NM, 87507",,,769497.0,35.6564954,-105.99050700000001,True,ROOFTOP,,,,,,Google
"23658 San Vicente Rd, Ramona, CA, 92065",,,992714.0,33.006204100000005,-116.81871720000001,True,ROOFTOP,,,,,,Google
"290 Barango Way, Elko, NV, 89801",2023.0,7.0,1601540.0,40.827152000000005,-115.76943999999999,True,Exact,"290 BARANGO WAY, ELKO, NV, 89801",L,32.0,154550427.0,951000.0,Census
"345 Hahani St, Kailua, HI, 96734",3000.0,3.0,7460644.0,21.392529,-157.74068,True,Exact,"345 HAHANI ST, KAILUA, HI, 96734",L,15.0,607813707.0,11105.0,Census
"3990 W Ray Rd, Chandler, AZ, 85226",1018.0,13.0,1857809.0,33.320065,-111.91073,True,Non_Exact,"3990 W RAY RD, CHANDLER, AZ, 85226",R,4.0,128326646.0,810200.0,Census
"700 W Ironwood Dr, Coeur D Alene, ID, 83814",2027.0,55.0,620243.0,47.69442,-116.79306000000001,True,Non_Exact,"700 W IRONWOOD DR, COEUR D ALENE, ID, 83814",L,16.0,192956292.0,900.0,Census
"4303 Hollywood Blvd, Hollywood, FL, 33021",,,1796232.0,26.0109142,-80.1867873,True,ROOFTOP,,,,,,Google
"99 E Lipoa St, Kihei, HI, 96753",3021.0,9.0,7476199.0,20.747938,-156.45207,True,Exact,"99 E LIPOA ST, KIHEI, HI, 96753",R,15.0,85067653.0,30707.0,Census
"2023 Vale Rd, San Pablo, CA, 94806",2022.0,13.0,669315.0,37.953285,-122.338326,True,Exact,"2023 VALE RD, SAN PABLO, CA, 94806",L,6.0,192039553.0,369001.0,Census
"51 Branscomb Rd, Laytonville, CA, 95454",,,669557.0,39.687396899999996,-123.4841318,True,ROOFTOP,,,,,,Google
"1252 Main St, Ramona, CA, 92065",2002.0,73.0,1397738.0,33.0398,-116.87257,True,Exact,"1252 MAIN ST, RAMONA, CA, 92065",L,6.0,195698611.0,20806.0,Census
"4201 Rodeo Rd, Santa Fe, NM, 87507",,,485783.0,35.6397407,-106.0085179,True,ROOFTOP,,,,,,Google
"15230 Lakeshore Dr, Clearlake, CA, 95422",1028.0,33.0,373757.0,38.949913,-122.62666000000002,True,Exact,"15230 LAKESHORE DR, CLEARLAKE, CA, 95422",R,6.0,67047420.0,802.0,Census
"4420 W Hillsboro Blvd, Pompano Beach, FL, 33073",,,7344628.0,26.317094899999997,-80.1842372,True,ROOFTOP,,,,,,Google
"707 S Dora St, Ukiah, CA, 95482",,,658667.0,39.144543,-123.2109975,True,ROOFTOP,,,,,,Google
"14 Central Ave S, Killdeer, ND, 58640",,,808813.0,47.3720146,-102.75417900000001,True,RANGE_INTERPOLATED,,,,,,Google
"1217 S Rural Rd, Tempe, AZ, 85281",1001.0,13.0,1416378.0,33.415646,-111.92628500000001,True,Non_Exact,"1217 S RURAL RD, TEMPE, AZ, 85281",L,4.0,128227272.0,319101.0,Census
"4312 Coors Blvd SW, Albuquerque, NM, 87121",2019.0,1.0,769486.0,35.013134,-106.71582,True,Exact,"4312 COORS BLVD SW, ALBUQUERQUE, NM, 87121",L,35.0,645553051.0,4603.0,Census
"140 N 12th Ave, Hanford, CA, 93230",,,7470408.0,36.3238487,-119.676534,True,ROOFTOP,,,,,,Google
