,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id
25,25,OWL EAR SMOKE SHOP,Correct,OWL EAR SMOKE SHOP,9211 E VIA DE VENTURA,Correct,9211 EAST VÍA DE VENTURA,SCOTTSDALE,Correct,SCOTTSDALE,AZ,Correct,AZ,85258,Correct,85258.0,33.55339059,Correct,33.5527669,-111.8826432,Correct,-111.8820833,"9211 E VIA DE VENTURA  SCOTTSDALE, AZ 85258",Correct,"9211 East Vía de Ventura, Scottsdale, AZ 85258, USA",MARICOPA,Correct,MARICOPA,,Original,25.0,,,Active,POINT (-111.8820833 33.5527669),Yes,0.0,Salt River,Salt River Reservation,,,From Original List,,,,,
26,26,BEST BUY MARKET,Correct,BEST BUY MARKET -NOT AN ELECTRONICS STORE,8892  HIGHWAY 95,Correct,8828 -95,MOHAVE VALLEY,Correct,MOHAVE VALLEY,AZ,Correct,AZ,86440,Correct,86440.0,34.89831978,Correct,34.89854629999999,-114.59729420000001,Correct,-114.5972987,"8892  HIGHWAY 95  MOHAVE VALLEY, AZ 86440",Correct,"8828 AZ-95, Mohave Valley, AZ 86440, USA",MOHAVE,Correct,MOHAVE,,Original,26.0,1.0,yes,Active,POINT (-114.5972987 34.89854629999999),No,0.041134057126736255,,,Fort Mojave,Fort Mojave Reservation,From Original List,,,,,
27,27,ARCO AM/PM,Correct,ARCO AM/PM,10001 HARBOR AVE,Correct,10001 HARBOR AVE,MOHAVE VALLEY,Correct,MOHAVE VALLEY,AZ,Correct,AZ,86440,Correct,86440.0,34.86571936,Correct,34.86571936,-114.5999112,Correct,-114.5999112,"10001 HARBOR AVE  MOHAVE VALLEY, AZ 86440",Correct,"10001 HARBOR AVE MOHAVE VALLEY, AZ 86440",MOHAVE,Correct,MOHAVE,,Original,27.0,,,Active,POINT (-114.5999112 34.86571936),No,0.027728931561398558,,,Fort Mojave,Fort Mojave Reservation,From Original List,,,,,
28,28,YAVAPAI SMOKE SHOP,Correct,YAVAPAI SMOKE SHOP,1501 E GURLEY ST,Correct,1841 E STATE ROUTE 69,PRESCOTT,Correct,PRESCOTT,AZ,Correct,AZ,86305,Correct,86301.0,34.54360564,Correct,34.548957,-112.4927912,Correct,-112.432604,"1501 E GURLEY ST  PRESCOTT, AZ 86305",Correct,"1841 E State Route 69, Prescott, AZ 86301, USA",YAVAPAI,Correct,YAVAPAI,,Original,28.0,,,Active,POINT (-112.432604 34.548957),Yes,0.0,Yavapai-Prescott,Yavapai-Prescott Reservation,,,From Original List,,,,,
29,29,COCOPAH KORNER,Correct,COCOPAH KORNER,15126 S AVE. B,Correct,15126 S AVENUE B,YUMA,Correct,SOMERTON,AZ,Correct,AZ,85365,Correct,85350.0,32.61966834,Correct,32.6107858,-114.6496628,Correct,-114.6499024,"15126 S AVE. B  YUMA, AZ 85365",Correct,"15126 S Avenue B, Somerton, AZ 85350, USA",YUMA,Correct,YUMA,,Original,29.0,,,Active,POINT (-114.6499024 32.6107858),Yes,0.0,Cocopah,Cocopah Reservation,,,From Original List,,,,,
30,30,APACHE KID SMOKE SHOP,Correct,APACHE KID SMOKE SHOP,4935 N PUSHER DR,Correct,4935 PUSHER ST,RIMROCK,Correct,RIMROCK,AZ,Correct,AZ,86335,Correct,86335.0,34.640953,Correct,34.6408638,-111.78368,Correct,-111.7838075,"4935 N PUSHER DR  RIMROCK, AZ 86335",Correct,"4935 Pusher St, Rimrock, AZ 86335, USA",YAVAPAI,Correct,YAVAPAI,,Original,30.0,,,Closed,POINT (-111.7838075 34.6408638),Yes,0.0,Yavapai-Apache Nation,Yavapai-Apache Nation Reservation,,,From Original List,,,,,
31,31,FORT MOJAVE SMOKE SHOP,Correct,FORT MOJAVE SMOKESHOP,8501 SOUTH HIGHWAY 95,Correct,8501 -95,MOHAVE VALLEY,Correct,MOHAVE VALLEY,AZ,Correct,AZ,86440,Correct,86440.0,34.90964063,Correct,34.90928220000001,-114.59790829999999,Correct,-114.5983913,"8501 SOUTH HIGHWAY 95  MOHAVE VALLEY, AZ 86440",Correct,"8501 AZ-95, Mohave Valley, AZ 86440, USA",MOHAVE,Correct,MOHAVE,,Original,31.0,1.0,yes,Active,POINT (-114.5983913 34.90928220000001),Yes,0.0,Fort Mojave,Fort Mojave Reservation,,,From Original List,,,,,
32,32,SHELL,Correct,SHELL,4001 N PIMA RD,Correct,4001 N PIMA RD,SCOTTSDALE,Correct,SCOTTSDALE,AZ,Correct,AZ,85251,Correct,85251.0,33.494434000000005,Correct,33.494434000000005,-111.89118,Correct,-111.89118,"4001 N PIMA RD  SCOTTSDALE, AZ 85251",Correct,"4001 N PIMA RD SCOTTSDALE, AZ 85251",MARICOPA,Correct,MARICOPA,,Original,32.0,,,Active,POINT (-111.89118 33.49443400000001),Yes,0.0,Salt River,Salt River Reservation,,,From Original List,,,,,
33,33,YAVAPAI INDIAN SMOKE SHOP,Correct,YAVAPAI INDIAN SMOKE SHOP,1841 E HIGHWAY 69,Correct,1841 E HIGHWAY 69,PRESCOTT,Correct,PRESCOTT,AZ,Correct,AZ,86301,Correct,86301.0,34.54984283,Correct,34.54984283,-112.43704220000001,Correct,-112.43704220000001,"1841 E HIGHWAY 69 FRONTIER VILLAGE CENTER PRESCOTT, AZ 86301",Correct,"1841 E HIGHWAY 69 PRESCOTT, AZ 86301",YAVAPAI,Correct,YAVAPAI,FRONTIER VILLAGE CENTER,Original,33.0,,,Active,POINT (-112.4370422 34.54984283),Yes,0.0,Yavapai-Prescott,Yavapai-Prescott Reservation,,,From Original List,,,,,
34,34,JR'S CONVENIENCE STORE,Correct,JR'S CONVENIENCE STORE,1601 N BEELINE HWY,Correct,1601 N BEELINE HWY,SCOTTSDALE,Correct,SCOTTSDALE,AZ,Correct,AZ,85256,Correct,85256.0,33.4665184,Correct,33.4665184,-111.8432007,Correct,-111.8432007,"1601 N BEELINE HWY  SCOTTSDALE, AZ 85256",Correct,"1601 N BEELINE HWY SCOTTSDALE, AZ 85256",MARICOPA,Correct,MARICOPA,,Original,34.0,1.0,yes,Active,POINT (-111.8432007 33.4665184),Yes,0.0,Salt River,Salt River Reservation,,,From Original List,,,,,
35,35,7 2 11 #27,Can't Validate,7 2 11 #27,417 MAIN ST.,Can't Validate,417 MAIN ST.,TUBA CITY,Can't Validate,TUBA CITY,AZ,Can't Validate,AZ,86045,Can't Validate,86045.0,36.125296999999996,Can't Validate,36.125296999999996,-111.236398,Can't Validate,-111.236398,"417 MAIN ST.  TUBA CITY, AZ 86045",Can't Validate,"417 MAIN ST. TUBA CITY, AZ 86045",,Can't Validate,COCONINO,,Original,35.0,,,Can't Validate,POINT (-111.236398 36.125297),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
36,36,7211 #31 FT. DEFIANCE,Can't Validate,7211 #31 FT. DEFIANCE,NAVAJO RTE. 12,Can't Validate,NAVAJO RTE. 12,FORT DEFIANCE,Can't Validate,FORT DEFIANCE,AZ,Can't Validate,AZ,86504,Can't Validate,86504.0,33.39215469,Can't Validate,33.39215469,-111.6327896,Can't Validate,-111.6327896,"NAVAJO RTE. 12  FORT DEFIANCE, AZ 86504",Can't Validate,"NAVAJO RTE. 12 FORT DEFIANCE, AZ 86504",,Can't Validate,MARICOPA,,Original,36.0,,,Can't Validate,POINT (-111.6327896 33.39215469),No,7.793299990799628,,,Salt River,Salt River Reservation,From Original List,,,,,
37,37,7-ELEVEN,Correct,7-ELEVEN,230 R.R.,Correct,230 R.R.,KAYENTA,Correct,KAYENTA,AZ,Correct,AZ,86033,Correct,86033.0,36.90800476,Correct,36.90800476,-111.45520020000001,Correct,-111.45520020000001,"230 R.R.  KAYENTA, AZ 86033",Correct,"230 R.R. KAYENTA, AZ 86033",,Correct,COCONINO,,Original,37.0,,,Closed,POINT (-111.4552002 36.90800476),No,1.9931439469066683,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
38,38,7-ELEVEN,Correct,7-ELEVEN,HWY. 160 & HWY. 163,Correct,7291 S  BLVD,KAYENTA,Correct,LAS VEGAS,AZ,Correct,NV,86033,Correct,89119.0,34.64115906,Correct,36.0572398,-111.7825394,Correct,-115.1728215,"HWY. 160 & HWY. 163  KAYENTA, AZ 86033",Correct,"7291 S Las Vegas Blvd, Las Vegas, NV 89119, USA",,Correct,CLARK,,Original,38.0,,,Active,POINT (-115.1728215 36.0572398),No,8.526421996504983,,,Las Vegas,Las Vegas Indian Colony,From Original List,,,,,
39,39,7-ELEVEN,Correct,7-ELEVEN,417 MAIN ST.,Correct,417 MAIN ST.,TUBA CITY,Correct,TUBA CITY,AZ,Correct,AZ,86045,Correct,86045.0,36.125296999999996,Correct,36.125296999999996,-111.236398,Correct,-111.236398,"417 MAIN ST.  TUBA CITY, AZ 86045",Correct,"417 MAIN ST. TUBA CITY, AZ 86045",,Correct,COCONINO,,Original,39.0,,,Active,POINT (-111.236398 36.125297),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
40,40,7-ELEVEN,Correct,7-ELEVEN,HWY. 191,Correct,HWY. 191,MANY FARMS,Correct,MANY FARMS,AZ,Correct,AZ,86538,Correct,86538.0,36.352802000000004,Correct,36.352802000000004,-109.61797,Correct,-109.61797,"HWY. 191  MANY FARMS, AZ 86538",Correct,"HWY. 191 MANY FARMS, AZ 86538",,Correct,APACHE,,Original,40.0,1.0,yes,Active,POINT (-109.61797 36.352802),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
41,41,AKIMEL FOOD TOBACCO,Correct,AKIMEL SMOKE SHOP,4231 WEST RIGGS ROAD,Correct,4231 WEST RIGGS ROAD,CHANDLER,Correct,CHANDLER,AZ,Correct,AZ,85248,Correct,85248.0,33.218227,Correct,33.218227,-111.86645,Correct,-111.86645,"4231 WEST RIGGS ROAD  CHANDLER, AZ 85248",Correct,"4231 WEST RIGGS ROAD CHANDLER, AZ 85248",,Correct,MARICOPA,,Original,41.0,,,Active,POINT (-111.86645 33.218227),No,0.9505337846365368,,,Gila River,Gila River Indian Reservation,From Original List,,,,,
42,42,APACHE GOLD CASINO CHEVRON,Correct,APACHE GOLD CASINO RESORT,HWY. 70,Correct,HWY. 70,SAN CARLOS,Correct,SAN CARLOS,AZ,Correct,AZ,85550,Correct,85550.0,33.83747101,Correct,33.83747101,-111.6406555,Correct,-111.6406555,"HWY. 70  SAN CARLOS, AZ 85550",Correct,"HWY. 70 SAN CARLOS, AZ 85550",,Correct,MARICOPA,,Original,42.0,1.0,yes,Active,POINT (-111.6406555 33.83747101),No,7.890474284612802,,,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation,From Original List,,,,,
43,43,BAJA GAS STATION,Correct,BAJA GAS STATION,10180 N. FORT MCDOWELL RD.,Correct,10180 N. FORT MCDOWELL RD.,FORT MCDOWELL,Correct,FORT MCDOWELL,AZ,Correct,AZ,85264,Correct,85264.0,33.579136,Correct,33.579136,-111.67753300000001,Correct,-111.67753300000001,"10180 N. FORT MCDOWELL RD.  FORT MCDOWELL, AZ 85264",Correct,"10180 N. FORT MCDOWELL RD. FORT MCDOWELL, AZ 85264",,Correct,MARICOPA,,Original,43.0,,,Active,POINT (-111.677533 33.579136),Yes,0.0,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation,,,From Original List,,,,,
44,44,BALDWIN MINI MARKET,Can't Validate,BALDWIN MINI MARKET,NAVAJO RT. 7,Can't Validate,NAVAJO RT. 7,CHINLE,Can't Validate,CHINLE,AZ,Can't Validate,AZ,86503,Can't Validate,86503.0,36.123495,Can't Validate,36.123495,-109.4847788,Can't Validate,-109.4847788,"NAVAJO RT. 7  CHINLE, AZ 86503",Can't Validate,"NAVAJO RT. 7 CHINLE, AZ 86503",,Can't Validate,APACHE,,Google,44.0,,,Can't Validate,POINT (-109.4847788 36.123495),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
45,45,BASHAS,Correct,BASHAS,1020 W. AZ DR.,Correct,1020 W ARIZONA AVE,PARKER,Correct,PARKER,AZ,Correct,AZ,85344,Correct,85344.0,34.14674,Correct,34.147022,-114.28884599999999,Correct,-114.2896637,"1020 W. AZ DR.  PARKER, AZ 85344",Correct,"1020 W Arizona Ave, Parker, AZ 85344, USA",,Correct,LA PAZ,,Original,45.0,,,Closed,POINT (-114.2896637 34.147022),Yes,0.0,Colorado River,Colorado River Indian Reservation,,,From Original List,,,,,
46,46,BASHA'S #17,Can't Validate,BASHA'S #17,BIA RTE. 4 & BIA RTE. 41,Can't Validate,BIA RTE. 4 & BIA RTE. 41,PINON,Can't Validate,PINON,AZ,Can't Validate,AZ,86501,Can't Validate,86501.0,36.097988,Can't Validate,36.097988,-110.2168,Can't Validate,-110.2168,"BIA RTE. 4 & BIA RTE. 41  PINON, AZ 86501",Can't Validate,"BIA RTE. 4 & BIA RTE. 41 PINON, AZ 86501",,Can't Validate,NAVAJO,,Original,46.0,,,Can't Validate,POINT (-110.2168 36.097988),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
47,47,BASHA'S #33,Can't Validate,BASHA'S #33,HWY. 91 AT RTE. 7,Can't Validate,HWY. 91 AT RTE. 7,CHINLE,Can't Validate,CHINLE,AZ,Can't Validate,AZ,86503,Can't Validate,86503.0,36.1600059,Can't Validate,36.1600059,-109.58372220000001,Can't Validate,-109.58372220000001,"HWY. 91 AT RTE. 7  CHINLE, AZ 86503",Can't Validate,"HWY. 91 AT RTE. 7 CHINLE, AZ 86503",,Can't Validate,APACHE,,Google,47.0,,,Can't Validate,POINT (-109.5837222 36.1600059),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
48,48,BASHA'S #35,Can't Validate,BASHA'S #35,HWY. 264 & RTE. 12,Can't Validate,HWY. 264 & RTE. 12,WINDOW ROCK,Can't Validate,WINDOW ROCK,AZ,Can't Validate,AZ,86515,Can't Validate,86515.0,35.663395,Can't Validate,35.663395,-109.05713999999999,Can't Validate,-109.05713999999999,"HWY. 264 & RTE. 12  WINDOW ROCK, AZ 86515",Can't Validate,"HWY. 264 & RTE. 12 WINDOW ROCK, AZ 86515",,Can't Validate,APACHE,,Original,48.0,,,Can't Validate,POINT (-109.05714 35.663395),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
49,49,BASHA'S #39,Can't Validate,BASHA'S #39,HWY. 160 & HWY. 264,Can't Validate,HWY. 160 & HWY. 264,TUBA CITY,Can't Validate,TUBA CITY,AZ,Can't Validate,AZ,86045,Can't Validate,86045.0,36.119339000000004,Can't Validate,36.119339000000004,-111.22923,Can't Validate,-111.22923,"HWY. 160 & HWY. 264  TUBA CITY, AZ 86045",Can't Validate,"HWY. 160 & HWY. 264 TUBA CITY, AZ 86045",,Can't Validate,COCONINO,,Original,49.0,,,Can't Validate,POINT (-111.22923 36.119339),Yes,0.0,Hopi,Hopi Reservation,,,From Original List,,,,,
50,50,BASHA'S #42,Can't Validate,BASHA'S #42,JCT. HWY. 160 & HWY. 163,Can't Validate,JCT. HWY. 160 & HWY. 163,KAYENTA,Can't Validate,KAYENTA,AZ,Can't Validate,AZ,86033,Can't Validate,86033.0,36.707718,Can't Validate,36.707718,-110.24722,Can't Validate,-110.24722,"JCT. HWY. 160 & HWY. 163  KAYENTA, AZ 86033",Can't Validate,"JCT. HWY. 160 & HWY. 163 KAYENTA, AZ 86033",,Can't Validate,NAVAJO,,Original,50.0,,,Can't Validate,POINT (-110.24722 36.707718),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
51,51,BASHA'S #98,Can't Validate,BASHA'S #98,N.E. CORNER RTE. 15 & 60,Can't Validate,N.E. CORNER RTE. 15 & 60,DILKON,Can't Validate,DILKON,AZ,Can't Validate,AZ,86047,Can't Validate,86047.0,35.3899,Can't Validate,35.3899,-110.32995,Can't Validate,-110.32995,"N.E. CORNER RTE. 15 & 60  DILKON, AZ 86047",Can't Validate,"N.E. CORNER RTE. 15 & 60 DILKON, AZ 86047",,Can't Validate,NAVAJO,,Original,51.0,,,Can't Validate,POINT (-110.32995 35.3899),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
52,52,BASHAS SUPERMARKET,Correct,BASHAS SUPERMARKET,U.S. 70  & S.R. 170,Correct,US-70,PERIDOT,Correct,PERIDOT,AZ,Correct,AZ,85542,Correct,85550.0,33.299488000000004,Correct,33.2996419,-110.45737,Correct,-110.4598291,"U.S. 70  & S.R. 170  PERIDOT, AZ 85542",Correct,"US-70, Peridot, AZ 85550, USA",,Correct,GILA,,Original,52.0,,,Active,POINT (-110.4598291 33.2996419),Yes,0.0,San Carlos,San Carlos Reservation,,,From Original List,,,,,
53,53,BASHAS' SUPERMARKET,Correct,BASHAS' SUPERMARKET,27 HWY. 86 & RTE. 19,Correct,27 HWY. 86 & RTE. 19,SELLS,Correct,SELLS,AZ,Correct,AZ,85634,Correct,85634.0,33.84178543,Correct,33.84178543,-111.3050308,Correct,-111.3050308,"27 HWY. 86 & RTE. 19 111 MAIN ST. SELLS, AZ 85634",Correct,"27 HWY. 86 & RTE. 19 SELLS, AZ 85634",,Correct,GILA,111 MAIN ST.,Original,53.0,1.0,yes,Active,POINT (-111.3050308 33.84178543),No,22.04604893550181,,,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation,From Original List,,,,,
54,54,BASHAS' SUPERMARKET,Correct,No changes,HWY. 73 & MAIN ST.,Correct,No changes,WHITERIVER,Correct,No changes,AZ,Correct,No changes,85941,Correct,No changes,33.82422879999999,Correct,No changes,-109.97905379999999,Correct,No changes,"HWY. 73 & MAIN ST.  WHITERIVER, AZ 85941",Correct,No changes,,Correct,No changes,,Google,54.0,1.0,maybe,Can't validate,Can't validate,Can't validate,Can't validate,Can't validate,Can't validate,Can't validate,Can't validate,From Original List,,,,,
55,55,BLACK MESA SHOPPING CENTER,Correct,BLACK MESA SHOPPING CENTER,HWY. 160 & HWY. 564,Correct,HWY. 160 & HWY. 564,BLACK MESA,Correct,BLACK MESA,AZ,Correct,AZ,86503,Correct,86503.0,,,,,,,"HWY. 160 & HWY. 564  BLACK MESA, AZ 86503",Correct,"HWY. 160 & HWY. 564 BLACK MESA, AZ 86503",,,,,Original,55.0,,,Active,POINT (nan nan),Unknown,,Unknown,Unknown,,,From Original List,,,,,
56,56,BLUE WATER RESORT & CASINO,Correct,BLUE WATER RESORT & CASINO,11300 RESORT DR.,Correct,11300 RESORT DR.,PARKER,Correct,PARKER,AZ,Correct,AZ,85344,Correct,85344.0,34.165634999999995,Correct,34.165634999999995,-114.265928,Correct,-114.265928,"11300 RESORT DR.  PARKER, AZ 85344",Correct,"11300 RESORT DR. PARKER, AZ 85344",,Correct,LA PAZ,,Original,56.0,1.0,yes,Active,POINT (-114.265928 34.16563499999999),Yes,0.0,Colorado River,Colorado River Indian Reservation,,,From Original List,,,,,
57,57,BUCKY'S CASINO,Correct,BUCKY'S CASINO,1500 E. S.R. 69,Correct,1500 -69,PRESCOTT,Correct,PRESCOTT,AZ,Correct,AZ,86301,Correct,86301.0,34.550903000000005,Correct,34.551122,-112.447,Correct,-112.447267,"1500 E. S.R. 69  PRESCOTT, AZ 86301",Correct,"1500 AZ-69, Prescott, AZ 86301, USA",,Correct,YAVAPAI,,Original,57.0,,,Active,POINT (-112.447267 34.551122),Yes,0.0,Yavapai-Prescott,Yavapai-Prescott Reservation,,,From Original List,,,,,
58,58,BURNSIDE CHEVRON,Correct,CHEVRON GANADO,HWY. 191 & 264,Correct,HWY. 191 & 264,GANADO,Correct,GANADO,AZ,Correct,AZ,86505,Correct,86505.0,35.708923,Correct,35.708923,-109.54221000000001,Correct,-109.54221000000001,"HWY. 191 & 264  GANADO, AZ 86505",Correct,"HWY. 191 & 264 GANADO, AZ 86505",,Correct,APACHE,,Original,58.0,1.0,no,Closed,POINT (-109.54221 35.708923),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
59,59,CAMERON CONOCO,Correct,CAMERON TRADING POST RV PARK,1 HWY. 89,Correct,466 US-89,CAMERON,Correct,CAMERON,AZ,Correct,AZ,86020,Correct,86020.0,36.303492999999996,Correct,35.8747553,-111.46016000000002,Correct,-111.4111723,"1 HWY. 89  CAMERON, AZ 86020",Correct,"466 US-89, Cameron, AZ 86020, USA",,Correct,COCONINO,,Original,59.0,1.0,yes,Active,POINT (-111.4111723 35.8747553),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
60,60,CANYON DAY CONVENIENT STORE,Correct,CANYON DAY CONVENIENT STORE,S. MIDDLE ST. & HWY. 73,Correct,S MIDDLE ST & HIGHWAY 73,WHITERIVER,Correct,WHITERIVER,AZ,Correct,AZ,85941,Correct,85941.0,33.790764,Correct,33.7907629,-110.0236,Correct,-110.0235992,"S. MIDDLE ST. & HWY. 73  WHITERIVER, AZ 85941",Correct,"S Middle St & Highway 73, Whiteriver, AZ 85941, USA",,Correct,GILA,,Original,60.0,1.0,yes,Active,POINT (-110.0235992 33.7907629),Yes,0.0,Fort Apache,Fort Apache Reservation,,,From Original List,,,,,
61,61,CASINO ARIZONA,Correct,CASINO ARIZONA,524 N. 92ND ST.,Correct,524 N. 92ND ST.,SCOTTSDALE,Correct,SCOTTSDALE,AZ,Correct,AZ,85256,Correct,85256.0,33.453694,Correct,33.453694,-111.883321,Correct,-111.883321,"524 N. 92ND ST.  SCOTTSDALE, AZ 85256",Correct,"524 N. 92ND ST. SCOTTSDALE, AZ 85256",,Correct,MARICOPA,,Original,61.0,,,Active,POINT (-111.883321 33.453694),Yes,0.0,Salt River,Salt River Reservation,,,From Original List,,,,,
62,62,CHAMBERS TRADING POST,Correct,CHAMBERS TRADING POST,HWY. 191 EXIT 333,Correct,I40 AND HWY 191 EXIT 333,CHAMBERS,Correct,CHAMBERS,AZ,Correct,AZ,86502,Correct,86502.0,35.19052100000001,Correct,35.19066729999999,-109.43189,Correct,-109.4325661,"HWY. 191 EXIT 333  CHAMBERS, AZ 86502",Correct,"I40 and Hwy 191 Exit 333, Chambers, AZ 86502, USA",,Correct,APACHE,,Original,62.0,1.0,yes,Active,POINT (-109.4325661 35.19066729999999),No,0.32312729784937977,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
63,63,CHEVRON,Correct,CHEVRON,RTE. 7,Correct,RTE. 7,CHINLE,Correct,CHINLE,AZ,Correct,AZ,86503,Correct,86503.0,36.123495,Correct,36.123495,-109.4847788,Correct,-109.4847788,"RTE. 7  CHINLE, AZ 86503",Correct,"RTE. 7 CHINLE, AZ 86503",,Correct,APACHE,,Google,63.0,,,Active,POINT (-109.4847788 36.123495),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
64,64,CHEVRON,Correct,CHEVRON,320 CASTLE LANE,Correct,320 CASTLE LANE,CAMP VERDE,Correct,CAMP VERDE,AZ,Correct,AZ,86322,Correct,86322.0,34.609814,Correct,34.609814,-111.85986399999999,Correct,-111.85986399999999,"320 CASTLE LANE  CAMP VERDE, AZ 86322",Correct,"320 CASTLE LANE CAMP VERDE, AZ 86322",,Correct,YAVAPAI,,Original,64.0,,,Active,POINT (-111.859864 34.609814),No,0.07136622592254907,,,Yavapai-Apache Nation,Yavapai-Apache Nation Reservation,From Original List,,,,,
65,65,CHINLE CONOCO,Correct,CHINLE CONOCO,NAVAJO RTE. 7,Correct,300 E NAVAJO RTE 7 US-191,CHINLE,Correct,CHINLE,AZ,Correct,AZ,86503,Correct,86503.0,33.51650238,Correct,36.1593205,-112.06606289999999,Correct,-109.5772545,"NAVAJO RTE. 7  CHINLE, AZ 86503",Correct,"300 E Navajo Rte 7, US-191, Chinle, AZ 86503, USA",,Correct,APACHE,,Original,65.0,,,Active,POINT (-109.5772545 36.1593205),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
66,66,CIRCLE K,Correct,CIRCLE K,1516 S. CA AVE.,Correct,1516 S CALIFORNIA AVE,PARKER,Correct,PARKER,AZ,Correct,AZ,85344,Correct,85344.0,34.145227,Correct,34.1445607,-114.285976,Correct,-114.2859445,"1516 S. CA AVE.  PARKER, AZ 85344",Correct,"1516 S California Ave, Parker, AZ 85344, USA",,Correct,LA PAZ,,Original,66.0,,,Active,POINT (-114.2859445 34.1445607),Yes,0.0,Colorado River,Colorado River Indian Reservation,,,From Original List,,,,,
67,67,CIRCLE K,Correct,CIRCLE K,8861 RIVERSIDE DR.,Correct,8861 RIVERSIDE DR.,PARKER,Correct,PARKER,AZ,Correct,AZ,85344,Correct,85344.0,34.200094,Correct,34.200094,-114.220454,Correct,-114.220454,"8861 RIVERSIDE DR.  PARKER, AZ 85344",Correct,"8861 RIVERSIDE DR. PARKER, AZ 85344",,Correct,LA PAZ,,Original,67.0,,,Active,POINT (-114.220454 34.200094),No,0.7531668187591358,,,Colorado River,Colorado River Indian Reservation,From Original List,,,,,
68,68,CLIFF CASTLE CASINO HOTEL,Correct,CLIFF CASTLE CASINO HOTEL,555 MIDDLE VERDE RD.,Correct,555 MIDDLE VERDE RD.,CAMP VERDE,Correct,CAMP VERDE,AZ,Correct,AZ,86322,Correct,86322.0,34.609854999999996,Correct,34.609854999999996,-111.861566,Correct,-111.861566,"555 MIDDLE VERDE RD.  CAMP VERDE, AZ 86322",Correct,"555 MIDDLE VERDE RD. CAMP VERDE, AZ 86322",,Correct,YAVAPAI,,Original,68.0,,,Active,POINT (-111.861566 34.609855),No,0.011189867771384202,,,Yavapai-Apache Nation,Yavapai-Apache Nation Reservation,From Original List,,,,,
69,69,COCOPAH GIFT SHOP,Correct,COCOPAH GIFT SHOP,15268 S. AVE. B,Correct,15268 S AVENUE B,SOMERTON,Correct,SOMERTON,AZ,Correct,AZ,85350,Correct,85350.0,32.607733,Correct,32.6077303,-114.649854,Correct,-114.65077759999998,"15268 S. AVE. B  SOMERTON, AZ 85350",Correct,"15268 S Avenue B, Somerton, AZ 85350, USA",,Correct,YUMA,,Original,69.0,1.0,yes,Active,POINT (-114.6507776 32.6077303),Yes,0.0,Cocopah,Cocopah Reservation,,,From Original List,,,,,
70,70,CONOCO,Correct,CONOCO,U.S. 160,Correct,U.S. 160,KAYENTA,Correct,KAYENTA,AZ,Correct,AZ,86033,Correct,86033.0,34.51117706,Correct,34.51117706,-114.3254395,Correct,-114.3254395,"U.S. 160  KAYENTA, AZ 86033",Correct,"U.S. 160 KAYENTA, AZ 86033",,Correct,MOHAVE,,Original,70.0,1.0,yes,Active,POINT (-114.3254395 34.51117706),No,4.093818171681471,,,Chemehuevi,Chemehuevi Reservation,From Original List,,,,,
71,71,CONOCO,Correct,CONOCO,BIA RTE. 4 & BIA RTE. 41,Correct,BIA RTE. 4 & BIA RTE. 41,PINON,Correct,PINON,AZ,Correct,AZ,86510,Correct,86510.0,36.097988,Correct,36.097988,-110.2168,Correct,-110.2168,"BIA RTE. 4 & BIA RTE. 41  PINON, AZ 86510",Correct,"BIA RTE. 4 & BIA RTE. 41 PINON, AZ 86510",,Correct,NAVAJO,,Original,71.0,,,Active,POINT (-110.2168 36.097988),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
