Unnamed: 0,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip,URL
2084,2084,,,ALL STOP,BIA ST HWY 1,Correct,BIA ST HWY 1,ROSEBUD,Correct,ROSEBUD,SD,Correct,SD,57570,Correct,57570.0,,,43.2454541,,,-100.8437193,,,"BIA St Hwy 1, Rosebud, SD, 57570",,Correct,TODD,,,,,,Active,POINT (-100.8437193 43.2454541),Yes,,Rosebud,Rosebud Indian Reservation,,,New Retailer,Independent,,,N,1708102.0,,,,,,,,
2085,2085,,,BUCHE FOODS,620 2ND ST,Correct,620 2ND ST,MISSION,Correct,MISSION,SD,Correct,SD,57555,Correct,57555.0,,,43.3057704,,,-100.6527615,,,"620 2nd St, Mission, SD, 57555",,Correct,TODD,,,,,,Active,POINT (-100.6527615 43.3057704),Yes,,Rosebud,Rosebud Indian Reservation,,,New Retailer,G F Buche Co,Wagner,SD,N,330245.0,UB159320,RF Buche - Owned by an Individual,RF Buche,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=165070069038218064110161232022083031013201035227
2086,2086,,,DAKOTA CROSSING GROCERY,2410 SD HIGHWAY 10,Correct,2410 SD HIGHWAY 10,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.66001,,,-97.01701,,,"2410 Sd Highway 10, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.01701 45.66001),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,7546716.0,,,,,,,,
2096,2096,,,DALS SERVICE,101 N MAIN ST,Correct,101 N MAIN ST,EAGLE BUTTE,Correct,EAGLE BUTTE,SD,Correct,SD,57625,Correct,57625.0,,,44.996876,,,-101.23477,,,"101 N Main St, Eagle Butte, SD, 57625",,Correct,DEWEY,,,,,,Active,POINT (-101.23477 44.996876),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,7073660.0,,,,,,,,
2099,2099,,,ALL STOP GAS KIOSK,BIA ST HWY 1,Correct,BIA ST HWY 1,ROSEBUD,Correct,ROSEBUD,SD,Correct,SD,57570,Correct,57570.0,,,43.2454541,,,-100.8437193,,,"BIA St Hwy 1, Rosebud, SD, 57570",,Correct,TODD,,,,,,Active,POINT (-100.8437193 43.2454541),Yes,,Rosebud,Rosebud Indian Reservation,,,New Retailer,Independent,,,N,1828840.0,,,,,,,,
2282,2282,,,EAGLE BUTTE COOP,24271 US HWY 212,Correct,24271 US HWY 212,EAGLE BUTTE,Correct,EAGLE BUTTE,SD,Correct,SD,57625,Correct,57625.0,,,45.008596000000004,,,-101.23537900000001,,,"24271 US Hwy 212, Eagle Butte, SD, 57625",,Correct,DEWEY,,,,,,Active,POINT (-101.235379 45.008596),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,3318121.0,,,,,,,,
2295,2295,,,COFFEE CUP FUEL STOP,45789 HWY 12,Correct,45789 HWY 12,SUMMIT,Correct,SUMMIT,SD,Correct,SD,57266,Correct,57266.0,,,45.3115768,,,-97.0462103,,,"45789 Hwy 12, Summit, SD, 57266",,Correct,ROBERTS,,,,,,Active,POINT (-97.0462103 45.3115768),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Coffee Cup Fuel Stops Inc,Sioux Falls,SD,N,476947.0,DB022731,"COFFEE CUP FUEL STOP, INC.",Vance R.C. Goldammer,101 N PHILLIPS AVE SUITE 402 SIOUX FALLS SD 57104-6737 USA,SIOUX FALLS,SD,57104,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=084151174194142146030133199220135183146130109066
2306,2306,,,WEST FORTY,100 E SD HIGHWAY 16,Correct,100 E SD HIGHWAY 16,OACOMA,Correct,OACOMA,SD,Correct,SD,57365,Correct,57365.0,,,43.802456,,,-99.39754,,,"100 E Sd Highway 16, Oacoma, SD, 57365",,Correct,LYMAN,,,,,,Active,POINT (-99.39754000000001 43.802456),Yes,,Lower Brule,Lower Brule Off-Reservation Trust Land,,,New Retailer,Independent,,,N,695413.0,DB030623,"THE WEST FORTY, INC.",SHEILA S. WOODWARD,200 WEST THIRD ST YANKTON SD 57078 USA,YANKTON,SD,57078,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=063144149072183187074002197191236141189173146145
2313,2313,,,PICKEREL LAKE CORNER STORE,13203 446TH AVE,Correct,13203 446TH AVE,WAUBAY,Correct,WAUBAY,SD,Correct,SD,57273,Correct,57273.0,,,45.446540899999995,,,-97.28895190000001,,,"13203 446th Ave, Waubay, SD, 57273",,Correct,DAY,,,,,,Active,POINT (-97.2889519 45.4465409),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1931560.0,,,,,,,,
2328,2328,,,AGENCY FUEL C STORE,45680 VETERANS MEMORIAL DR,Correct,45680 VETERANS MEMORIAL DR,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.56812,,,-97.06286,,,"45680 Veterans Memorial Dr, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.06286 45.56812),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1834237.0,,,,,,,,
2355,2355,,,DOLLAR GENERAL,909 SD HIGHWAY 10,Correct,909 SD HIGHWAY 10,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.660188399999996,,,-97.0410165,,,"909 Sd Highway 10, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.0410165 45.6601884),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7571796.0,UB968851,"Dolgen Midwest, LLC - Owned by an Individual","Dolgen Midwest, LLC",,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=170193197033141130149031248018105124075210067250
2391,2391,,,SHOPKO HOMETOWN,1712 SD HIGHWAY 10,Correct,1712 SD HIGHWAY 10,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.66005300000001,,,-97.02772,,,"1712 Sd Highway 10, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.02772 45.66005300000001),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,2209480.0,,,,,,,,
2452,2452,,,CANTINA BAR & GRILL,202 S MAIN ST,Correct,202 S MAIN ST,VEBLEN,Correct,VEBLEN,SD,Correct,SD,57270,Correct,57270.0,,,45.864548,,,-97.28792,,,"202 S Main St, Veblen, SD, 57270",,Correct,MARSHALL,,,,,,Active,POINT (-97.28792 45.864548),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1544311.0,,,,,,,,
2458,2458,,,REDS BAR & GRILL,102 E SHERMAN AVE,Correct,102 E SHERMAN AVE,SUMMIT,Correct,SUMMIT,SD,Correct,SD,57266,Correct,57266.0,,,45.30504000000001,,,-97.03625500000001,,,"102 E Sherman Ave, Summit, SD, 57266",,Correct,ROBERTS,,,,,,Active,POINT (-97.036255 45.30504000000001),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1944528.0,,,,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=005011171060073105018215105023101061187049180066
2460,2460,,,PEANUT BAR,11915 459TH AVE,Correct,11915 459TH AVE,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.646618,,,-97.01944,,,"11915 459th Ave, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.01944 45.646618),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1993002.0,,,,,,,,
2467,2467,,,WITH THE WIND VINEYARD BAR,10722 LAKE RD,Correct,10722 LAKE RD,ROSHOLT,Correct,ROSHOLT,SD,Correct,SD,57260,Correct,57260.0,,,45.831229,,,-96.72705,,,"10722 Lake Rd, Rosholt, SD, 57260",,Correct,ROBERTS,,,,,,Active,POINT (-96.72705000000001 45.831229),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,7552482.0,,,,,,,,
2476,2476,,,CHEETAHS BAR,717 3RD AVE E,Correct,717 3RD AVE E,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.66669,,,-97.04704,,,"717 3rd Ave E, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.04704 45.66669),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,2003878.0,,,,,,,,
2477,2477,,,GOLDEN RULE SALOON,212 MAIN ST,Correct,212 MAIN ST,EAGLE BUTTE,Correct,EAGLE BUTTE,SD,Correct,SD,57625,Correct,57625.0,,,44.997515899999996,,,-101.2347819,,,"212 Main St, Eagle Butte, SD, 57625",,Correct,DEWEY,,,,,,Active,POINT (-101.2347819 44.9975159),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,1942176.0,DB046903,"GOLDEN RULE SALOON, INC.",PATRICK A. SCHREMPP,212 MAIN ST EAGLE BUTTE SD 57625 USA,EAGLE BUTTE,SD,57625,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=131136216069165175095097190196205124084241174216
2485,2485,,,CORNER BAR,16 E MAIN ST,Correct,16 E MAIN ST,ROSHOLT,Correct,ROSHOLT,SD,Correct,SD,57260,Correct,57260.0,,,45.866592,,,-96.73262,,,"16 E Main St, Rosholt, SD, 57260",,Correct,ROBERTS,,,,,,Active,POINT (-96.73262 45.866592),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1914103.0,UB138270,Serena Rice - Owned by an Individual,Serena Rice,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=226231002100153195071230157230248126011151005255
2553,2553,,,AMERICAN LEGION,101 S MAIN ST,Correct,101 S MAIN ST,EAGLE BUTTE,Correct,EAGLE BUTTE,SD,Correct,SD,57625,Correct,57625.0,,,44.996876,,,-101.23477,,,"101 S Main St, Eagle Butte, SD, 57625",,Correct,DEWEY,,,,,,Active,POINT (-101.23477 44.996876),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,Y,7480566.0,,,,,,,,
2558,2558,,,FOUR LANES BOWLING ALLEY,219 MAIN ST,Correct,219 MAIN ST,NEW EFFINGTON,Correct,NEW EFFINGTON,SD,Correct,SD,57255,Correct,57255.0,,,45.85668,,,-96.91999,,,"219 Main St, New Effington, SD, 57255",,Correct,ROBERTS,,,,,,Active,POINT (-96.91999 45.85668),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,7081641.0,,,,,,,,
2579,2579,,,THE BUFFALO LANES,46112 SD HIGHWAY 10,Correct,46112 SD HIGHWAY 10,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.659884999999996,,,-96.977295,,,"46112 Sd Highway 10, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-96.977295 45.659885),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,7488518.0,,,,,,,,
2590,2590,,,DAKOTA CONNECTION,46102 SD HIGHWAY 10,Correct,46102 SD HIGHWAY 10,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.659890000000004,,,-96.97779,,,"46102 Sd Highway 10, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-96.97779 45.65989),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1581268.0,,,,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=175009032213054140176241011233142241092149213142
2591,2591,,,VALLEY VIEW COUNTRY CLUB,11916 SWENUMSON DR,Correct,11916 SWENUMSON DR,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.65169,,,-97.140366,,,"11916 Swenumson Dr, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.140366 45.65169),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1931804.0,,,,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=097046069086132076193196165032092214018025108081
2594,2594,,,WINNER COUNTRY CLUB,1220 COUNTRY CLUB RD,Correct,1220 COUNTRY CLUB RD,WINNER,Correct,WINNER,SD,Correct,SD,57580,Correct,57580.0,,,43.3638289,,,-99.85037,,,"1220 Country Club Rd, Winner, SD, 57580",,Correct,TRIPP,,,,,,Active,POINT (-99.85037 43.3638289),Yes,,Rosebud,Rosebud Off-Reservation Trust Land,,,New Retailer,Independent,,,N,1940126.0,,,,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=195226176164159125253247166052004100204061029077
2621,2621,,,MAIN STREET CASINO,508 VETERANS AVE,Correct,508 VETERANS AVE,SISSETON,Correct,SISSETON,SD,Correct,SD,57262,Correct,57262.0,,,45.664770000000004,,,-97.0497,,,"508 Veterans Ave, Sisseton, SD, 57262",,Correct,ROBERTS,,,,,,Active,POINT (-97.0497 45.66477),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,2235004.0,,,,,,,,
2649,2649,,,BOBS LIQUOR,413 W SD HIGHWAY 46,Correct,413 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081646,,,-98.29824,,,"413 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29824000000001 43.081646),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,7404695.0,,,,,,,,
2652,2652,,,GORDOS,322 MAIN ST,Correct,322 MAIN ST,DANTE,Correct,DANTE,SD,Correct,SD,57329,Correct,57329.0,,,43.038338,,,-98.18465,,,"322 Main St, Dante, SD, 57329",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.18465 43.038338),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1000522.0,,,,,,,,
2686,2686,,,SUPER FOODS LIQUOR,107 W SD HIGHWAY 46,Correct,107 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081641999999995,,,-98.29431,,,"107 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29431 43.081642),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,7282609.0,,,,,,,,
2694,2694,,,BUCHES PACKAGE,401 W SD HIGHWAY 46,Correct,401 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081646,,,-98.29793000000001,,,"401 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29792999999999 43.081646),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1871298.0,,,,,,,,
2711,2711,,,MARTIN DRUG & MERCANTILE,304 MAIN ST,Correct,304 MAIN ST,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.175102,,,-101.735916,,,"304 Main St, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.735916 43.175102),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,624319.0,,,,,,,,
2712,2712,,,JAMES DRUG,201 S MAIN AVE,Correct,201 S MAIN AVE,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.0797304,,,-98.2939267,,,"201 S Main Ave, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.2939267 43.0797304),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,624313.0,DB060305,James Drug Inc.,President,604 MAIN GREGORY SD 57533 USA,GREGORY,SD,57533,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=098230106134122121065077198140096052136142098242
2774,2774,,,SIOUX NATION SHOPPING,100 MAIN ST & HWY 18,Correct,100 MAIN ST & HWY 18,PINE RIDGE,Correct,PINE RIDGE,SD,Correct,SD,57770,Correct,57770.0,,,43.023668,,,-102.54122149999999,,,"100 Main St & Hwy 18, Pine Ridge, SD, 57770",,Correct,SHANNON,,,,,,Active,POINT (-102.5412215 43.023668),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Cohn Wholesale Fruit & Grocery,San Diego,CA,N,80513.0,,,,,,,,
2805,2805,,,KYLE GROCERY,20261 BIA 2,Correct,20261 BIA 2,KYLE,Correct,KYLE,SD,Correct,SD,57752,Correct,57752.0,,,43.4364626,,,-102.03534930000001,,,"20261 Bia 2, Kyle, SD, 57752",,Correct,JACKSON,,,,,,Active,POINT (-102.0353493 43.4364626),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,2248668.0,DB048894,"KYLE GROCERY, INC.",ELIZABETH MAY,20261 BIA 2 KYLE SD 57752-7400 USA,KYLE,SD,57752,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=006014011207184255248252255075232235194000108226
2815,2815,,,WAGNER SUPER FOODS,71 S MAIN AVE,Correct,71 S MAIN AVE,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.0802564,,,-98.2936793,,,"71 S Main Ave, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29367929999999 43.0802564),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,Y,347146.0,DB056062,"WAGNER SUPER FOODS, INC.",MIKE STECKELBERG,515 WEST CEDAR RD CHAMBERLAIN SD 57325 USA,CHAMBERLAIN,SD,57325,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=160255032196197049038059072246078255153103253116
2828,2828,,,BUCHE FOODS,401 W SD HIGHWAY 46,Correct,401 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081646,,,-98.29793000000001,,,"401 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29792999999999 43.081646),Yes,,Yankton,Yankton Reservation,,,New Retailer,G F Buche Co,Wagner,SD,N,80369.0,UB159320,RF Buche - Owned by an Individual,RF Buche,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=165070069038218064110161232022083031013201035227
2833,2833,,,LYNNS DAKOTAMART,201 W BENNETT AVE,Correct,201 W BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.172423200000004,,,-101.7321408,,,"201 W Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7321408 43.1724232),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Lynns Inc,Rapid City,SD,N,7013131.0,UB949261,"DAKOTAMART, INC - Owned by an Individual","DAKOTAMART, INC",,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=013051049059120028148146137218206137181186070063
2853,2853,,,TEDS SERVICE,HWY 212,Correct,HWY 212,RIDGEVIEW,Correct,RIDGEVIEW,SD,Correct,SD,57652,Correct,57652.0,,,45.0859744,,,-100.8030182,,,"Hwy 212, Ridgeview, SD, 57652",,Correct,DEWEY,,,,,,Active,POINT (-100.8030182 45.0859744),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,2227325.0,,,,,,,,
2858,2858,,,PINE RIDGE OIL,101 MAIN ST,Correct,101 MAIN ST,PINE RIDGE,Correct,PINE RIDGE,SD,Correct,SD,57770,Correct,57770.0,,,43.0214745,,,-102.5697005,,,"101 Main St, Pine Ridge, SD, 57770",,Correct,SHANNON,,,,,,Active,POINT (-102.5697005 43.0214745),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1829597.0,,,,,,,,
3031,3031,,,BOMGAARS,907 W SD HIGHWAY 46,Correct,907 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.08135220000001,,,-98.27745949999999,,,"907 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.27745950000001 43.08135220000001),Yes,,Yankton,Yankton Reservation,,,New Retailer,Bomgaars Corporation,Sioux City,IA,N,3558595.0,DB053141,"BOMGAARS MANAGEMENT, INC.",TORREY M WINGERT,412 FIRETHORN TRL DAKOTA DUNES SD 57049 USA,DAKOTA DUNES,SD,57049,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=174124099006223084172012165112048023089004067192
3037,3037,,,GUS STOP,413 W SD HIGHWAY 46,Correct,413 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081646,,,-98.29824,,,"413 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29824000000001 43.081646),Yes,,Yankton,Yankton Reservation,,,New Retailer,G F Buche/C Store Div,Wagner,SD,N,1976407.0,UB970542,RF Buche - Owned by an Individual,RF Buche,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=103054019041147073142056166200237181089185190079
3039,3039,,,CROW CREEK,101 HWY 47,Correct,101 HWY 47,FORT THOMPSON,Correct,FORT THOMPSON,SD,Correct,SD,57339,Correct,57339.0,,,44.0706474,,,-99.4378791,,,"101 Hwy 47, Fort Thompson, SD, 57339",,Correct,BUFFALO,,,,,,Active,POINT (-99.4378791 44.0706474),Yes,,Crow Creek,Crow Creek Reservation,,,New Retailer,Independent,,,N,7339530.0,,,,,,,,
3042,3042,,,CASEYS GENERAL STORE,524 W HIGHWAY 46,Correct,524 W HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081672999999995,,,-98.30136999999999,,,"524 W Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.30137000000001 43.081673),Yes,,Yankton,Yankton Reservation,,,New Retailer,Caseys Gen Stores/Krings,Ankeny,IA,N,1873947.0,,,,,,,,
3045,3045,,,WANBLEE MART,22885 SD HWY 44,Correct,22885 SD HWY 44,WANBLEE,Correct,WANBLEE,SD,Correct,SD,57577,Correct,57577.0,,,43.5777092,,,-101.6554191,,,"22885 Sd Hwy 44, Wanblee, SD, 57577",,Correct,JACKSON,,,,,,Active,POINT (-101.6554191 43.5777092),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,905480.0,DB045937,"WANBLEE MART, INC.",DONDEE KROLIKOWSKI,22285 SD HWY 44 WANBLEE SD 57577 USA,WANBLEE,SD,57577,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=147233128130037175069065218012218131216136230056
3046,3046,,,ANGELS MARKET,101 N MAIN ST,Correct,101 N MAIN ST,KYLE,Correct,KYLE,SD,Correct,SD,57752,Correct,57752.0,,,43.424833,,,-102.175301,,,"101 N Main St, Kyle, SD, 57752",,Correct,SHANNON,,,,,,Active,POINT (-102.175301 43.424833),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,564281.0,,,,,,,,
3047,3047,,,PORCUPINE STORE,100 N MAIN ST,Correct,100 N MAIN ST,PORCUPINE,Correct,PORCUPINE,SD,Correct,SD,57772,Correct,57772.0,,,43.2397811,,,-102.3303679,,,"100 N Main St, Porcupine, SD, 57772",,Correct,SHANNON,,,,,,Active,POINT (-102.3303679 43.2397811),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,564289.0,,,,,,,,
3048,3048,,,FAMILY DOLLAR,812 E SD HIGHWAY 46,Correct,812 E SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.08168,,,-98.30382,,,"812 E Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.30382 43.08168),Yes,,Yankton,Yankton Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,2047417.0,,,,,,,,
3050,3050,,,LOCKENS,301 MAIN ST,Correct,301 MAIN ST,ISABEL,Correct,ISABEL,SD,Correct,SD,57633,Correct,57633.0,,,45.394354,,,-101.429479,,,"301 Main St, Isabel, SD, 57633",,Correct,DEWEY,,,,,,Active,POINT (-101.429479 45.394354),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,651894.0,,,,,,,,
3054,3054,,,DOLLAR GENERAL,239 S PARK AVE,Correct,239 S PARK AVE,LAKE ANDES,Correct,LAKE ANDES,SD,Correct,SD,57356,Correct,57356.0,,,43.15320850000001,,,-98.5297081,,,"239 S Park Ave, Lake Andes, SD, 57356",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.52970809999999 43.15320850000001),Yes,,Yankton,Yankton Reservation,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7471529.0,UB968851,"Dolgen Midwest, LLC - Owned by an Individual","Dolgen Midwest, LLC",,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=170193197033141130149031248018105124075210067250
3060,3060,,,YANKTON SIOUX TRAVEL PLAZA,38581 SD HIGHWAY 46,Correct,38581 SD HIGHWAY 46,LAKE ANDES,Correct,LAKE ANDES,SD,Correct,SD,57356,Correct,57356.0,,,43.080327399999994,,,-98.4696255,,,"38581 Sd Highway 46, Lake Andes, SD, 57356",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.46962550000001 43.0803274),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1522319.0,,,,,,,,
3067,3067,,,YESWAY,202 E BENNETT AVE,Correct,202 E BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.1722971,,,-101.7348699,,,"202 E Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7348699 43.1722971),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Yesway HQ,West Des Moines,IA,N,3985830.0,UB149702,"BW Gas & Conveniecne Retail, LLC - FL148030 - Owned by an Individual","BW Gas & Conveniecne Retail, LLC - FL148030",,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=227237176218082052004152169110043136252086192081
3075,3075,,,BROS,203 E US HWY 18,Correct,203 E US HWY 18,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.172162,,,-101.7321404,,,"203 E US Hwy 18, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7321404 43.172162),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1834248.0,,,,,,,,
